BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,15400.0,103934.0,113696.0,4.0,0.0,0.0,265.5863519,1.0,34.0,26.75040396
0,15400.0,32131.0,47338.0,9.0,0.0,0.0,93.3731422,1.0,11.0,31.40918636
0,15400.0,100848.0,129454.0,10.0,0.0,0.0,174.89651930000002,2.0,31.0,28.06559087
0,15400.0,48275.0,69427.0,17.0,0.0,0.0,202.5462196,0.0,15.0,23.16004059
0,15400.0,32855.0,69663.0,7.0,0.0,0.0,256.2275509,1.0,16.0,23.3103728
0,15400.0,5318.615701,57135.0,4.0,0.0,0.0,310.3667568,0.0,16.0,17.60120617
0,15400.0,50402.0,65561.0,25.0,0.0,0.0,282.6229052,0.0,16.0,38.09790247
1,13322.34506,180017.0,206148.0,2.0,0.0,2.0,196.0336579,1.0,49.0,36.41734258
0,634.9354831,59518.0,91172.0,2.0,0.0,0.0,159.0035106,0.0,25.0,24.990490700000002
1,15400.0,63456.0,96794.0,3.0,0.0,0.0,85.52936247,0.0,28.0,37.362645
0,15400.0,25822.0,43334.0,1.0,0.0,0.0,211.01664190000002,0.0,15.0,40.52940513
0,15400.0,104451.0,119195.0,5.0,0.0,0.0,264.7616522,0.0,34.0,29.96327278
0,15400.0,58085.0,91192.0,10.0,0.0,0.0,191.344217,0.0,19.0,21.36431232
0,15400.0,,43899.0,0.0,0.0,0.0,324.55174139999997,1.0,9.0,27.77956059
0,15400.0,34574.0,69751.0,6.0,0.0,0.0,254.05619610000002,1.0,16.0,22.72101357
0,15400.0,110900.0,126400.0,16.0,0.0,0.0,179.56666669999998,1.0,18.0,
0,13072.46121,4001.251877,7088.923298000001,3.0,0.0,0.0,133.8993123,1.0,8.0,27.92203478
0,15400.0,,55421.0,2.0,0.0,0.0,81.27851127,2.0,9.0,38.72389503
0,15400.0,73793.0,86176.0,2.0,1.0,0.0,229.36937609999998,3.0,26.0,30.95851999
0,15400.0,18985.34607,57184.0,10.0,0.0,0.0,122.80432649999999,0.0,10.0,18.15090215
0,15400.0,28669.0,4439.514236,14.0,1.0,0.0,108.1988949,1.0,17.0,24.67417485
0,15400.0,101981.0,45286.05452,3.0,,,105.5525696,3.0,15.0,32.699440100000004
0,15400.0,7839.0,48276.0,4.0,0.0,0.0,315.1783185,0.0,16.0,18.30195947
0,15400.0,39452.0,19419.68951,7.0,1.0,0.0,120.0565557,1.0,15.0,39.90893415
0,15400.0,50121.0,67755.0,3.0,0.0,0.0,168.748032,0.0,14.0,37.56086276
1,15500.0,57993.0,82248.0,10.0,0.0,0.0,173.0729685,0.0,16.0,32.14246898
0,15500.0,56206.0,137388.0,2.0,0.0,0.0,275.5235464,4.0,42.0,39.74429871
0,2167.960945,158506.0,179499.0,8.0,,0.0,195.6860259,4.0,26.0,40.73934639
0,15500.0,59316.0,80837.0,1.0,0.0,0.0,126.9127232,3.0,11.0,35.90146304
0,15500.0,127793.0,158580.0,,0.0,0.0,229.3450754,0.0,19.0,39.50968107
0,15500.0,36650.0,62963.0,0.8161193109999999,0.0,0.0,260.8567886,0.0,16.0,24.29905935
0,15500.0,74761.0,92729.0,9.0,0.0,1.0,339.08926339999994,,42.0,37.47461725
0,15500.0,25448.0,39188.0,3.0,0.0,0.0,215.5924991,0.0,16.0,38.97511499
0,15500.0,93730.0,23659.68141,13.0,,1.0,132.8205709,0.0,18.0,33.29297369
0,15500.0,88929.0,115249.0,0.0,0.0,2.0,156.130914,0.0,34.0,32.0338704
0,15500.0,79185.0,88693.0,19.0,0.0,0.0,244.2078401,10.0,23.0,36.33936235
0,15500.0,98646.0,115669.0,13.0,0.0,0.0,177.54896589999998,0.0,26.0,33.350528999999995
0,15500.0,71412.0,93723.0,19.0,0.0,0.0,238.5013159,11.0,24.0,35.96589822
0,15500.0,97596.0,119326.0,0.0,,3.0,254.70773259999999,1.0,30.0,40.98730093
0,15500.0,21912.43088,88200.0,15.70935262,0.0,0.0,211.06666669999998,0.0,22.0,
0,15500.0,48100.0,67000.0,15.0,,,,,,
1,11724.55748,26452.0,43900.0,21.0,1.0,2.0,215.06666669999998,0.0,19.0,
1,15500.0,38900.0,14351.571269999999,8.0,7.0,4.0,95.9,2.0,53.0,
0,15500.0,28269.0,52822.0,9.0,0.0,0.0,120.6109212,1.0,9.0,18.18289192
0,15500.0,25751.0,43531.0,0.0,0.0,0.0,213.35928169999997,0.0,16.0,37.79499193
0,15500.0,46846.0,70082.0,3.501352503,0.0,0.0,152.1680601,2.0,12.0,30.13149723
0,12401.80228,46125.0,63276.0,27.0,0.0,0.0,298.476411,0.0,16.0,39.30720132
1,15500.0,54653.0,73117.0,13.0,,,,,,29.54185091
0,15500.0,20800.0,173566.0,6.0,0.0,0.0,292.0341855,0.0,26.0,25.56288193
1,15500.0,82054.0,104627.0,3.0,0.0,0.0,9.048515086,1.0,35.0,60.64575626
0,15500.0,116543.0,133986.0,17.0,0.0,0.0,164.6813583,1.0,18.0,37.57081963
0,15500.0,17727.0,39746.0,1.0,0.0,0.0,204.0958698,0.0,16.0,40.66018644
0,15500.0,96426.0,122322.0,12.0,0.0,0.0,226.28452430000002,0.0,12.0,40.86810919
0,15600.0,,66837.0,9.0,0.0,0.0,94.69068521,0.0,15.0,26.32256955
0,15600.0,83758.0,106992.0,3.0,0.0,0.0,127.66581770000002,1.0,24.0,39.01451939
0,12920.412620000001,102572.0,112721.0,3.0,0.0,1.0,271.27079100000003,0.0,33.0,29.63441489
0,15600.0,49151.0,62005.0,4.0,0.0,0.0,185.653088,0.0,14.0,36.02110045
0,15600.0,102881.0,117868.0,11.0,0.0,0.0,287.44113089999996,2.0,19.0,31.75987679
0,15600.0,104458.0,137583.0,1.0,0.0,0.0,280.78980099999995,0.0,46.0,41.23523649
0,15600.0,27599.0,47615.0,10.0,0.0,0.0,90.3276282,1.0,12.0,29.67474957
0,15600.0,75701.0,106389.0,0.0,0.0,0.0,278.68039439999995,2.0,21.0,40.10825906
0,15600.0,62622.0,106824.0,9.0,0.0,0.0,261.0214154,0.0,11.0,34.97887956
0,15600.0,76724.0,81317.70837000001,0.0,1.0,0.0,157.41095090000002,1.0,18.0,34.23989502
0,15600.0,89312.0,110431.0,2.0,0.0,0.0,110.4299504,1.0,25.0,39.2128036
0,15600.0,105959.0,121747.0,0.0,0.0,0.0,120.5331314,2.0,21.0,39.29481281
0,15600.0,58728.0,92443.0,6.0,0.0,0.0,128.0295993,0.0,13.0,28.48485856
1,15600.0,28187.7872,101136.0,11.0,0.0,3.0,107.3884676,0.0,24.0,27.69600093
1,15600.0,63500.0,80000.0,0.2,3.0,0.0,104.5666667,2.0,20.0,
0,15600.0,92789.0,123455.0,13.0,0.0,0.0,176.7349322,0.0,26.0,36.54427311
0,7044.0772480000005,68056.0,16556.69336,7.0,0.0,0.0,263.3894092,1.0,12.0,37.1830778
0,15600.0,47537.0,66581.0,7.0,0.0,1.0,116.6148587,3.0,48.0,30.37280108
1,15600.0,62582.0,32404.93987,2.0,0.0,2.0,122.60405290000001,1.0,17.0,38.5882224
0,9537.686201999999,17853.684419999998,141518.0,0.7378447220000001,0.0,0.0,272.5030662,3.0,43.0,39.30182319
1,15700.0,53443.0,77704.0,2.0,0.0,5.0,73.08753889,0.0,16.0,45.19549587
0,860.0714552000001,80200.0,88545.0,21.0,0.0,0.0,242.6003878,10.0,24.0,36.29703312
0,15700.0,64625.0,93272.0,0.0,0.0,0.0,178.8913882,0.0,24.0,23.74406826
0,15700.0,64793.0,27384.1278,22.0,0.0,0.0,244.7316736,1.0,23.0,38.32818888
0,15700.0,135886.0,181894.0,10.0,0.0,0.0,247.96506540000001,0.0,21.0,30.32639892
0,15700.0,75764.0,97122.0,5.0,2.0,0.0,70.72519735,0.0,21.0,24.43178961
0,15700.0,35873.0,52800.0,10.0,0.0,0.0,128.2359137,0.0,10.0,20.95025208
0,15700.0,46423.0,72198.0,0.0,,2.0,267.43885530000006,1.0,10.0,36.52931958
0,15700.0,48093.0,65686.0,3.0,0.0,0.0,149.90637880000003,1.0,12.0,30.48636123
0,15700.0,111367.0,127421.0,16.0,0.0,0.0,184.2348073,1.0,18.0,41.03530607
1,15700.0,149305.0,,25.0,0.0,2.0,382.8588359,0.0,71.0,38.22834475
0,15700.0,49000.09337,101302.0,1.0,0.0,0.0,128.2862471,0.0,22.0,41.56998354
0,15700.0,95128.0,78591.19716,10.0,0.0,0.0,171.0217817,0.0,27.0,36.33260042
0,15700.0,,28198.0,12.0,,,87.62052637,2.0,9.0,32.44547552
0,15700.0,79346.0,93472.0,19.0,0.0,0.0,244.476057,11.0,23.0,33.19641246
0,15700.0,64185.0,84000.0,0.2,2.0,2.0,112.03333329999998,2.0,26.0,
1,15700.0,8259.995937,79212.3377,0.2,1.0,0.0,85.2,1.0,23.0,
1,15700.0,48255.455519999996,125860.0,1.0,0.0,0.0,,0.0,0.0,
0,15700.0,16804.0,34294.0,9.0,0.0,0.0,131.7734232,0.0,10.0,23.97970277
0,15700.0,122646.0,204282.0,0.09789058,0.0,0.0,201.92370780000002,0.0,17.0,26.31831366
0,15700.0,87754.0,103045.0,21.0,0.0,0.0,147.450177,4.0,23.0,29.18174264
0,15700.0,,54557.0,2.0,0.0,0.0,93.04453952,2.0,8.0,41.25598551
0,15700.0,99618.0,131710.0,5.0,,,236.68094680000004,2.0,41.0,37.86554654
0,15700.0,81709.0,37052.66295,3.62280203,0.0,0.0,123.62444840000002,0.0,25.0,37.5606476
1,15380.490569999998,40314.0,60640.0,25.0,0.0,0.0,255.5274603,0.0,13.0,22.54068012
0,15700.0,46124.0,67964.0,6.0,0.0,0.0,155.75478909999998,2.0,12.0,28.79791858
0,15700.0,74587.0,93180.0,19.0,0.0,0.0,263.1591633,10.0,24.0,35.40441453
0,15700.0,58410.0,89082.0,29.0,0.0,0.0,211.8056744,0.0,21.0,31.05837251
1,15700.0,53478.0,68885.0,3.665572206,0.0,0.0,83.69551611,5.0,17.0,40.34993
0,15700.0,83830.0,122719.0,,,,,,,35.16514615
0,3097.387847,91095.0,109401.0,12.0,,1.0,154.3601832,0.0,17.0,33.52627067
0,15800.0,24207.52314,61209.02564,1.0,0.0,0.0,285.9978979,4.0,43.0,41.5380511
0,15800.0,9407.0,60165.0,1.0,0.0,0.0,310.65842119999996,0.0,5.0,40.051306200000006
0,15800.0,61073.0,90897.0,8.0,0.0,0.0,208.5007559,0.0,20.0,23.03574584
0,12158.18105,25344.0,5449.523286,,0.0,0.0,249.98376780000004,0.0,50.0,42.43556267
0,15800.0,,30395.0,12.0,,,85.27403355,2.0,8.0,33.56526399
0,15800.0,89765.0,111792.0,1.0,0.0,2.0,143.3555312,1.0,34.0,33.05883512
0,15800.0,,44144.0,0.0,0.0,0.0,315.8126317,1.0,9.0,25.65038413
1,15800.0,58100.0,83000.0,2.0,1.0,1.0,284.0666667,4.0,27.0,
1,15800.0,,58995.0,0.852860965,2.0,3.0,194.9870881,1.0,45.0,52.20316451
1,15800.0,104913.0,121214.0,2.0,0.0,0.0,134.0038302,0.0,21.0,44.91516055
0,15800.0,51163.0,157644.0,19.0,0.0,0.0,239.2247894,0.0,28.0,20.74752052
0,15800.0,101246.0,142340.0,2.0,,,109.29393259999999,2.0,16.0,33.77082855
0,15800.0,78905.0,97628.0,0.0,0.0,0.0,152.1711375,0.0,23.0,42.21828222
1,15800.0,74815.0,89721.0,16.0,0.0,0.0,,0.0,0.0,37.98450463
0,15800.0,24939.0,39285.0,2.0,0.0,0.0,209.0374415,0.0,16.0,38.88812837
0,15800.0,103537.0,111139.0,3.0,0.0,1.0,252.26775759999998,1.0,34.0,27.67406397
1,15800.0,102552.0,16500.48929,13.0,0.0,0.0,116.7631844,4.0,21.0,35.11315049
0,15800.0,58388.0,100944.0,0.0,0.0,3.0,51.52514753,1.0,10.0,39.86252014
0,15800.0,,96579.0,28.0,0.0,0.0,328.21049260000007,0.0,15.0,12.1535212
0,15800.0,71820.0,89739.0,0.0,1.0,1.0,122.9555871,1.0,25.0,33.51907044
0,15800.0,94363.0,128434.0,4.0,,,241.73612590000002,2.0,42.0,39.22189168
0,15800.0,41661.0,80457.0,3.0,0.0,1.0,137.31750780000002,0.0,8.0,27.43409485
0,15800.0,,96642.0,26.0,0.0,0.0,335.15468819999995,0.0,16.0,12.70693798
0,15800.0,20665.0,43790.0,8.0,0.0,0.0,108.41393659999999,0.0,11.0,22.82689244
0,15800.0,42504.0,64847.0,,0.0,0.0,120.738013,2.0,18.0,36.83445756
0,15800.0,46716.0,60231.0,3.0,0.0,0.0,191.3237369,0.0,13.0,28.05360448
1,15800.0,69928.0,,23.0,0.0,3.0,82.44398559,1.0,14.0,32.32726246
0,15800.0,74575.0,95815.0,7.0,2.0,0.0,69.58134809999999,0.0,21.0,24.10872688
0,15900.0,95120.0,114674.0,4.0,0.0,1.0,278.8920593,0.0,34.0,28.23229678
0,15900.0,46731.0,57820.837179999995,18.0,0.0,0.0,192.1442355,0.0,22.0,40.36176991
0,15900.0,96854.0,156450.0,1.0,0.0,0.0,212.6660046,0.0,19.0,40.21338458
0,15900.0,65827.0,39079.215130000004,1.0,0.0,0.0,160.4169586,4.0,20.0,32.60020273
0,15900.0,52012.0,66346.20081000001,0.0,0.0,2.0,50.53156169,1.0,10.0,40.39225654
0,15900.0,50715.0,70467.0,0.0,,1.0,285.3869287,0.0,10.0,36.05038237
0,15900.0,49516.0,105352.0,0.0,0.0,2.0,54.43732562,0.0,9.0,40.27060762
0,15900.0,94108.0,113888.0,2.0,0.0,0.0,140.5100538,0.0,21.0,36.31878818
0,15900.0,38514.0,50309.0,4.972808897,1.0,0.0,101.8261423,1.0,16.0,38.87780839
0,15900.0,79660.0,96393.0,4.0,2.0,0.0,84.205779,1.0,21.0,22.1131931
0,15900.0,102564.0,120724.0,0.0,0.0,0.0,125.8340702,0.0,30.0,37.99377579
0,15900.0,38860.0,36786.33938,9.0,0.0,0.0,250.9275029,1.0,16.0,22.17526323
0,15900.0,101412.0,119751.0,9.0,0.0,0.0,299.953098,2.0,18.0,30.1768704
0,15900.0,97478.0,120514.0,1.0,,3.0,264.2609164,1.0,29.0,41.84027524
0,15900.0,48563.0,64679.0,4.0,0.0,0.0,156.1013809,2.0,12.0,27.80854709
0,15900.0,42623.0,66458.0,4.0,0.0,0.0,146.82789250000002,1.0,12.0,30.28912984
0,15900.0,69548.0,89775.0,1.0,0.0,0.0,230.67308030000004,2.0,25.0,30.10831743
1,15900.0,43830.0,59530.0,1.304229281,1.0,0.0,148.1333333,1.0,27.0,
1,15900.0,89500.0,104200.0,15.0,0.0,3.0,183.6333333,0.0,37.0,
0,15900.0,107336.0,120451.0,1.0,0.0,0.0,123.46551940000002,2.0,21.0,37.99240801
0,15900.0,112973.0,129878.0,17.0,0.0,0.0,179.1340086,0.0,17.0,39.19202587
1,15900.0,101337.0,,4.0,0.0,0.0,235.6274023,0.0,23.0,20.72337565
0,15900.0,68304.0,92271.0,1.0,1.0,2.0,113.2284034,2.0,25.0,32.88184693
0,7996.580317,26896.50298,90212.0,,0.0,0.0,304.2447551,0.0,19.0,30.42200388
0,15900.0,71841.0,96424.0,10.0,,,111.4372511,0.0,11.0,36.95496961
0,945.9455663999998,88000.0,109500.0,7.0,0.0,0.0,138.0,2.0,21.0,
0,15900.0,58518.0,82095.0,10.0,0.0,2.0,177.24778,0.0,14.0,28.81879312
0,15900.0,90017.0,114267.0,8.0,0.0,0.0,205.2183294,2.0,36.0,41.23051218
0,15900.0,19639.0,171350.0,8.0,0.0,0.0,311.3103604,0.0,26.0,26.87672986
0,4410.136716,94078.0,77260.7571,13.0,0.0,0.0,125.5519994,1.0,8.0,37.78182264
0,825.3114403,16744.0,52234.0,3.0,0.0,0.0,288.4159495,0.0,16.0,17.45222743
0,16000.0,56295.0,77146.0,0.0,0.0,0.0,190.39640690000002,0.0,24.0,31.73703429
0,16000.0,,51792.0,,,,340.6849684,,17.0,30.61151879
0,16000.0,71861.0,95315.0,24.0,0.0,0.0,241.41251499999998,1.0,23.0,35.4747731
0,16000.0,32918.0,52482.0,3.0,0.0,0.0,259.5710207,0.0,34.0,40.347344
0,16000.0,74459.0,103255.0,4.142227255,3.0,0.0,72.86459040000001,1.0,21.0,24.93522997
0,16000.0,20648.0,167020.0,5.0,0.0,0.0,315.4665656,0.0,26.0,25.91297601
0,16000.0,82097.0,100225.0,0.0,0.0,0.0,129.3745132,0.0,22.0,39.8272172
0,16000.0,133193.0,160919.0,,0.0,0.0,223.3385211,0.0,18.0,37.301517499999996
1,16000.0,88093.0,106943.0,7.0,0.0,0.0,207.20285049999998,1.0,36.0,42.5730795
1,16000.0,20000.0,60000.0,11.0,0.0,0.0,51.03333333,0.0,9.0,
0,16000.0,31000.0,54000.0,16.0,0.0,0.0,110.6,1.0,18.0,
0,16000.0,101000.0,130000.0,7.5,0.0,0.0,102.5,0.0,14.0,
0,16000.0,62200.0,89200.0,1.9,0.0,0.0,176.5333333,1.0,31.0,
0,16000.0,90900.0,152300.0,5.0,0.0,0.0,102.5,0.0,17.0,
0,16000.0,42000.0,63400.0,3.5,0.0,0.0,123.8,0.0,18.0,
0,16000.0,38600.0,57822.0,17.0,0.0,0.0,276.96666669999996,0.0,22.0,
0,16000.0,96000.0,160050.0,,1.0,,260.7666667,,24.0,
0,4961.1458649999995,65000.0,91000.0,0.2,0.0,0.0,85.23333333,0.0,17.0,
0,16000.0,16300.0,128200.0,10.0,0.0,0.0,366.2666667,1.0,10.0,
1,16000.0,69322.0,54687.039339999996,2.0,1.0,1.0,238.4,0.0,31.0,
1,16000.0,83200.0,,0.6,0.0,0.0,318.5666667,9.0,27.0,
1,16000.0,88238.0,117500.0,4.0,0.0,3.0,176.4666667,5.0,34.0,
1,16000.0,34318.17912,71130.0,2.5,0.0,0.0,189.7,0.0,22.0,
1,16000.0,70000.0,87400.0,18.0,,3.0,145.8666667,3.0,18.0,
0,16000.0,63005.0,90908.0,,0.0,0.0,295.1152504,0.0,20.0,29.01487651
0,16000.0,,33382.0,10.3447859,,,84.93118132,1.0,9.0,33.72078338
0,16000.0,98338.0,115759.0,8.0,0.0,0.0,296.0762618,1.0,19.0,30.06273571
0,7524.89515,84505.0,108652.0,30.0,,1.0,332.385736,2.0,48.0,33.74218195
0,16000.0,71670.0,84124.0,10.0,0.0,0.0,81.59612884,3.0,12.0,32.94889897
0,16000.0,52546.0,63837.0,7.0,0.0,1.0,122.19632490000001,2.0,49.0,30.14326133
0,16000.0,77067.0,70420.50743,5.0,0.0,0.0,207.4133904,3.0,18.0,41.05898907
0,16000.0,,46140.0,,,,344.58012599999995,,16.0,31.64081278
0,16000.0,85228.0,91519.0,,0.0,0.0,162.7712009,0.0,26.0,43.58388253
0,16000.0,62973.0,87698.0,1.0,0.0,0.0,156.4281155,0.0,24.0,23.57080084
0,10723.61572,140979.0,181166.0,9.0,0.0,0.0,236.70711830000002,0.0,21.0,27.84133988
0,16000.0,57944.0,89778.0,2.0,0.0,0.0,135.6060779,0.0,12.0,25.72579366
0,16000.0,65901.0,85627.0,5.0,0.0,0.0,117.35703249999999,0.0,20.0,21.44534142
0,16000.0,66395.0,85782.0,1.0,2.0,1.0,99.51921755,1.0,25.0,33.20696963
0,16000.0,69861.0,87086.0,0.45348453299999997,0.0,0.0,205.3280458,2.0,18.0,43.43633435
1,16100.0,49371.0,54474.92944,3.0,2.0,2.0,214.0603762,1.0,51.0,44.21676389
0,7463.906847,76644.0,103192.0,5.0,2.0,0.0,76.07793545,0.0,20.0,24.18793386
0,16100.0,94089.0,159427.0,6.0,0.0,0.0,101.96046009999999,0.0,16.0,35.99497953
1,16100.0,,30695.0,11.0,0.0,1.0,64.33574112,2.0,2.0,29.23301484
0,16100.0,63798.0,84849.48492999999,,0.0,0.0,298.2107312,0.0,19.0,30.96164513
0,16100.0,59734.0,93756.0,31.0,0.0,0.0,210.15893739999999,0.0,21.0,32.59621957
0,16100.0,99844.0,114647.0,11.0,0.0,0.0,169.983556,0.0,27.0,33.52327854
1,16100.0,32668.65238,124610.0,0.0,0.0,0.0,129.1788981,0.0,29.0,34.2115674
0,16100.0,27954.813,64430.0,0.663679307,0.0,0.0,117.07375320000001,0.0,17.0,33.8247164
0,16100.0,63152.0,85097.0,5.0,0.0,0.0,102.4008978,1.0,20.0,24.17553291
0,16100.0,45371.78654,106014.0,0.0,0.0,0.0,269.3426287,1.0,21.0,39.79911228
1,16100.0,23133.66564,52000.0,8.0,0.0,0.0,91.3,1.0,15.0,
1,16100.0,61712.0,82649.0,12.0,0.0,0.0,94.64512359999999,0.0,9.0,27.5488312
0,13462.51746,105719.0,116491.0,1.0,0.0,0.0,117.8736121,2.0,20.0,38.763699700000004
0,16100.0,47198.0,79384.0,1.0,,1.0,297.4825046,1.0,9.0,36.73611367
0,16100.0,41379.0,1914.110067,17.0,0.0,0.0,282.00628939999996,0.0,21.0,30.708487400000003
0,16100.0,54715.0,71673.0,0.125244824,0.0,0.0,186.21582869999997,0.0,25.0,29.67050636
0,16100.0,49244.0,21303.41244,2.0,0.0,0.0,110.21989340000002,0.0,17.0,31.00152371
0,16100.0,,29725.0,11.0,,,85.95153044,2.0,8.0,33.49604656
0,16100.0,26276.0,168105.0,7.0,0.0,0.0,336.1984645,0.0,26.0,25.99181995
0,16100.0,51041.0,72749.0,8.0,0.0,0.0,90.32595067,2.0,15.0,43.89773033
0,16100.0,72942.0,99544.0,5.0,2.0,0.0,54.94567887,1.0,20.0,23.28293339
0,16100.0,81145.0,92943.0,8.0,1.0,2.0,343.4989168,,41.0,37.55797663
0,16100.0,68905.0,91572.0,3.0,0.0,0.0,165.45712460000001,0.0,25.0,24.92011999
0,16200.0,43794.0,69458.0,2.0,0.0,0.0,140.5029163,0.0,18.0,31.10952867
0,8211.142317,22594.66763,37433.0,21.0,1.0,0.0,207.1595475,2.0,16.0,32.71808803
0,16200.0,104896.0,137950.0,2.0,,,112.28309440000001,2.0,15.0,32.76133796
0,16200.0,62258.0,92595.0,2.0,0.0,0.0,177.8542195,0.0,25.0,22.21960047
0,12131.57084,13213.05646,82523.0,4.0,0.0,0.0,131.7057154,1.0,8.0,28.17203289
0,16200.0,68873.0,79200.48472000001,23.0,0.0,0.0,220.9651523,0.0,23.0,36.25933734
0,16200.0,87248.0,116407.0,20.0,0.0,0.0,270.0076812,1.0,16.0,24.54326882
0,16200.0,49780.0,109050.0,2.0,,2.0,128.2885293,0.0,23.0,39.57681143
0,16200.0,,95280.0,,0.0,0.0,194.46001619999998,1.0,10.0,33.12372818
0,16200.0,70703.0,87682.0,10.0,0.0,0.0,87.21132856,3.0,10.0,31.37926884
0,16200.0,62783.0,39762.089510000005,0.135175465,0.0,0.0,167.429347,0.0,25.0,23.69115685
1,16200.0,83448.0,135447.0,17.0,0.0,5.0,129.78013159999998,9.0,19.0,45.55441548
0,13655.79365,53600.0,73500.0,5.0,,,104.7333333,1.0,8.0,
0,16200.0,20294.69668,114758.0,7.0,0.0,0.0,298.4644353,2.0,19.0,32.6225601
1,16200.0,71530.0,88569.0,14.0,0.0,0.0,,0.0,1.0,35.88671015
0,16200.0,89449.44085,129091.0,5.0,,,251.1608938,3.0,42.0,36.69216791
0,16200.0,22956.0,44866.0,16.0,0.0,0.0,114.7590192,1.0,17.0,24.09088217
1,6657.542165999999,118585.0,131940.0,5.0,0.0,0.0,202.3851699,2.0,40.0,23.97711222
1,16200.0,23466.0,206368.0,0.38398938,7.0,3.0,141.0274265,10.0,41.0,32.36849777
0,16200.0,86021.0,113030.0,20.0,0.0,0.0,284.1597667,0.0,17.0,26.65016531
0,16200.0,76347.39682000001,117705.0,0.0,0.0,0.0,125.24258859999999,2.0,21.0,38.81066171
0,16200.0,76211.0,104348.0,0.0,0.0,0.0,141.0468244,1.0,18.0,33.33441192
0,16200.0,81933.0,131208.0,13.0,0.0,0.0,308.5320272,0.0,19.0,29.60368375
1,16200.0,16247.13268,46382.0,11.0,0.0,0.0,175.1443195,3.0,20.0,39.74092813
1,16200.0,46115.0,34120.06856,2.0,0.0,0.0,259.3606975,0.0,47.0,43.71749944
1,16300.0,31800.0,63000.0,12.0,1.0,5.0,124.9,1.0,14.0,
0,16300.0,22352.0,165315.0,9.0,0.0,0.0,304.33469510000003,0.0,27.0,27.56242667
0,16300.0,7774.0,88649.0,14.0,0.0,1.0,257.9159219,0.0,22.0,28.13047878
1,16300.0,79087.0,102921.0,23.0,0.0,0.0,256.2530843,0.0,45.0,36.98708569
0,16300.0,84480.0,101243.0,30.0,,0.0,337.34230410000004,2.0,49.0,35.41287035
0,16300.0,71510.0,89756.0,2.0,0.0,0.0,193.13589019999998,0.0,30.0,31.41358583
0,16300.0,105169.0,38309.53927,1.0,0.0,0.0,277.99294560000004,0.0,46.0,41.9498545
0,16300.0,96431.0,161284.0,,0.0,,256.3719323,,23.0,39.07781351
0,16300.0,67524.0,85577.0,8.0,0.0,0.0,75.43432799,3.0,11.0,31.76182878
0,16300.0,43500.0,3211.946995,5.0,0.0,0.0,245.5333333,3.0,32.0,
1,16300.0,25004.0,65000.0,2.0,0.0,0.0,199.83333330000002,0.0,7.0,
0,16300.0,12778.76818,88870.0,11.0,0.0,0.0,,1.0,16.0,24.68929369
0,16300.0,59901.0,83232.0,,0.0,0.0,284.51430539999996,0.0,20.0,27.89880275
1,16300.0,49868.0,76131.0,9.0,0.0,0.0,81.2741558,2.0,9.0,40.37255654
0,16300.0,69327.0,102426.0,8.0,0.0,0.0,246.75466609999998,1.0,12.0,36.4090945
0,16300.0,32188.0,78914.0,,0.0,0.0,250.7255462,0.0,49.0,40.72219635
0,16300.0,102826.0,114692.0,8.0,0.0,0.0,317.5079738,1.0,18.0,31.91423801
0,16300.0,34297.0,42629.0,9.0,0.0,0.0,80.48923834,2.0,11.0,30.28477259
0,16300.0,66038.0,98585.0,1.0,0.0,0.0,162.0654119,3.0,19.0,32.75346067
0,16400.0,50941.0,78801.0,4.0,0.0,0.0,266.04079900000005,2.0,32.0,32.90435701
0,16400.0,74904.0,92308.0,6.0,0.0,0.0,202.4904448,3.0,19.0,42.42034531
0,16400.0,62786.0,79154.0,7.0,,,,,,24.83894007
0,16400.0,21857.0,51994.0,7.0,0.0,0.0,201.93333330000002,0.0,14.0,
0,16400.0,71264.0,94726.0,1.0,0.0,0.0,177.2573424,1.0,31.0,35.03448136
0,16400.0,3825.0167810000003,128546.0,16.0,0.0,0.0,182.99738119999998,0.0,17.0,40.85088684
0,16400.0,86623.0,124048.0,,,,,,,35.81076936
1,16400.0,54818.0,74447.0,3.0,2.0,3.0,208.0888643,1.0,50.0,41.95642972
0,16400.0,57139.0,164133.0,6.548806041000001,0.0,0.0,238.4610031,0.0,27.0,22.20684602
0,16400.0,73466.0,89453.0,4.0,0.0,0.0,198.82742380000002,3.0,19.0,41.52349741
0,16400.0,63574.0,88586.0,,0.0,0.0,298.1465517,0.0,20.0,29.15337202
0,16400.0,82869.0,94390.0,8.0,0.0,2.0,358.0506602,,42.0,39.06062731
0,16400.0,57651.0,76854.0,1.0,0.0,0.0,172.20009219999997,0.0,25.0,31.81962217
1,16400.0,10156.07818,72500.0,,0.0,1.0,127.3,1.0,39.0,
0,16400.0,81700.0,109025.0,10.0,0.0,0.0,155.2666667,3.0,19.0,
0,819.0429632,62018.0,91832.0,9.0,0.0,0.0,202.32250019999998,0.0,19.0,20.38046421
0,16400.0,,51454.0,,,,338.1108068,,17.0,33.49183609
0,15557.21691,107669.0,115881.0,0.0,0.0,0.0,136.8121195,1.0,21.0,39.69996168
0,11322.6194,47428.0,76483.0,0.7244354709999999,0.0,0.0,232.31554469999998,3.0,31.0,33.10683578
0,7550.363862,58664.0,89589.0,27.0,0.0,0.0,211.44110209999997,0.0,21.0,34.25636489
