BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,1411.583057,18866.39525,63933,HomeImp,Office,3,0,0,120.4180419,1,17,32.97759665
0,18700,136790,178135,DebtCon,Mgr,12,0,0,246.9544197,0,21,30.11861356
0,18700,99003,162566,,Other,,1,,252.2637988,,23,39.20903917
0,18700,63990,94035,,ProfExe,9,0,0,,0,14,25.78335659
0,18700,110292,132953,DebtCon,ProfExe,7,0,0,105.4248876,0,14,30.55275232
0,2356.522352,50354,79011,DebtCon,Other,1,,1,290.8270296,1,10,35.13903436
0,18700,68196,62600.25213,DebtCon,Other,0,2,1,112.9760412,1,26,34.41462163
0,9674.890958,93210,109980,DebtCon,ProfExe,0.67356543,0,0,145.4859265,2,20,22.49623552
1,18700,10978.89175,91223,DebtCon,Other,14.07059111,0,2,112.7103681,4,35,64.2724769
0,18700,18874.04476,83151,HomeImp,ProfExe,1.573349365,0,2,157.9459818,0,14,29.3494858
0,18700,66891,94454,DebtCon,Office,0,0,0,160.711282,3,20,32.78419351
0,18700,66003,82410,DebtCon,Mgr,0,1,0,85.77380757,1,23,51.5173853
0,18700,45365,71853,DebtCon,Other,7,0,0,98.45648444,3,15,41.38874759
1,18700,59929,70690.15651,DebtCon,Office,0,0,0,64.45472528,0,22,35.08734865
0,18700,87958,114696,DebtCon,Other,20,0,0,301.9122949,0,17,24.41521969
0,3635.292078,118208,113963.5418,DebtCon,,1.122193517,0,0,190.9573245,0,17,40.74823463
0,18700,39821,16730.38981,HomeImp,Other,26,0,0,243.868763,0,14,23.35928056
0,11629.05393,110098,120662,DebtCon,Other,0,0,0,122.1698211,1,21,39.32231541
0,18800,77025,103322,HomeImp,ProfExe,8,0,0,87.1337221,0,15,33.40589684
0,18800,70102,75766.66422,HomeImp,ProfExe,1.684930158,0,0,68.16857287,0,16,32.85379436
1,18800,14267.98827,167619,HomeImp,ProfExe,12.93296794,0,0,135.9518082,1,11,47.59052865
0,9377.022019,151858.7694,199303,DebtCon,ProfExe,9,0,0,270.8826875,1,38,25.53212879
1,4103.39618,62361.95045,137076,DebtCon,Office,18,0,1,163.5920452,4,20,40.37537241
0,18800,96272,69193.26226,DebtCon,Mgr,2,0,0,204.4925859,1,19,37.86835539
0,18800,98582,122597,HomeImp,Mgr,1,0,0,307.5247903,1,20,39.39416893
0,18800,7739,65181,DebtCon,Sales,0,0,0,315.2308975,0,6,37.98355778
0,18800,66562,90325,DebtCon,Other,0,1,1,112.9032622,2,25,33.16227148
1,18800,63836,87000,DebtCon,Other,8,2,1,110.5666667,2,33,
0,18800,102120,48055.96395,,Other,,0,,274.1129261,,24,40.10502984
0,9923.081049,3018.18505,125902,DebtCon,Office,24,0,0,276.7274249,2,16,32.29430401
0,2506.36161,22782,60590,HomeImp,ProfExe,8,0,0,198.8763955,0,13,30.32992999
0,18800,88828,82340.01334,DebtCon,ProfExe,6,0,0,141.841398,1,20,21.67927834
0,12147.66491,127269,29295.90321,HomeImp,ProfExe,14,0,0,206.2000368,0,21,36.27285836
0,18900,,34035.11217,DebtCon,Office,2,0,0,76.571848,1,9,38.8759867
0,18900,87081,115165,DebtCon,Other,13,0,0,120.4621862,1,8,34.40037656
0,18900,83474,104133,HomeImp,ProfExe,4,0,0,109.9887849,1,24,38.86401954
0,2554.807588,34583,59247,DebtCon,Other,15,0,0,89.34062711,0,17,39.99018836
0,5843.561064,91768.98018,117626,DebtCon,Other,21,0,0,280.1234728,0,16,25.67302186
0,18900,87657,117577,DebtCon,ProfExe,9,0,0,142.466495,2,19,39.96618165
0,18900,38425.73041,198790,DebtCon,Other,7,0,0,,1,15,29.47261446
1,18900,51075,78045,DebtCon,Office,0.630570653,1,5,74.09119603,1,15,42.1982822
0,2066.39542,39727,68477,DebtCon,Office,11,0,2,134.2798423,0,22,40.42119971
1,18900,17800,40798,DebtCon,Office,6,2,0,167.4666667,2,16,
0,18900,68315,98175,HomeImp,Mgr,14,0,0,161.3333333,0,28,
0,18900,127559,154545,DebtCon,Mgr,,0,0,216.6695154,0,18,36.9158782
0,4853.820356,55238,112776,DebtCon,ProfExe,16,0,0,251.5493924,0,19,25.7694999
0,15480.56487,123206,205608,DebtCon,Other,3.789952228,0,0,201.3023718,0,17,27.52750202
1,18900,,75252,DebtCon,,,,,,,,42.91960497
0,7816.936506,82374.58296,161147,DebtCon,Mgr,1,0,0,216.0970496,1,18,38.46049988
0,18900,44605,65489,DebtCon,ProfExe,15,0,0,189.0084559,0,23,38.57108327
0,13952.14885,69325,102438,DebtCon,Other,,2,1,222.6522749,2,13,43.5240978
1,3818.745028,61429,84990,DebtCon,ProfExe,0.205764629,3,1,166.1793992,2,64,40.43670481
0,18900,101289,109941.6757,HomeImp,Mgr,0,0,0,319.2508159,0,19,42.72323221
0,12452.47485,52640,113391,DebtCon,ProfExe,16,0,0,257.5237966,0,19,27.79232371
0,18900,103130,120119,DebtCon,Other,7,0,0,292.7517427,1,19,30.68168891
0,18900,64290,87837,DebtCon,Other,2,0,0,309.005458,3,15,42.16835848
0,18900,82537,117610,DebtCon,Mgr,16,0,0,233.8485347,5,30,39.06489297
0,11486.30778,52157,157459,DebtCon,ProfExe,19,0,0,248.7235332,0,28,21.92019846
0,19000,62356,92299,DebtCon,Office,0,0,0,60.29414318,0,23,34.8169595
0,19000,445.897025,26370.16415,DebtCon,Other,,0,0,60.32825275,1,18,42.35846148
0,19000,43479,78631,DebtCon,Other,1,,1,301.4036915,1,10,38.25309688
0,19000,172108,69856.14092,DebtCon,ProfExe,10,0,0,276.7633406,0,38,24.4756899
0,19000,130291,168187,DebtCon,Office,3,0,0,140.6893429,0,20,24.78815021
0,7616.870148,145901.4766,115174.5142,DebtCon,ProfExe,9,0,0,256.6483436,0,38,23.66867849
0,19000,22236,169461,HomeImp,Self,7,0,0,296.0801937,0,27,27.64001806
0,19000,75673,100335,HomeImp,ProfExe,8,0,0,93.15954491,0,16,33.51848053
0,19000,107199,55124.39117,DebtCon,ProfExe,1.828724396,0,0,91.37193169,0,13,31.44261162
0,138.4491218,57251.28217,86250,DebtCon,Office,5,,,175.5,,16,
0,19000,47400,80000,DebtCon,Other,12,0,0,95.36666667,1,10,
0,19000,43074,75700,,,,,,,,,
0,19000,72641.22358,148484.4175,DebtCon,Office,2,,1,374.0333333,,52,
0,19000,145800,190300,DebtCon,ProfExe,13,,,109.6666667,1,24,
1,19000,42000,64000,DebtCon,Mgr,9,0,0,30.46666667,3,8,
1,19000,8068.878873,119780,DebtCon,ProfExe,19,0,4,349,0,20,
1,19000,46300,72000,DebtCon,ProfExe,5,1,1,215.0333333,6,24,
1,19000,20730.98156,80112.80712,DebtCon,Other,9.8,3,0,153.1666667,0,26,
1,19000,70529.90833,118000,DebtCon,Office,1,0,0,40.56666667,0,10,
0,11683.20825,104176,132639.9861,,Other,,0,,254.7424804,,24,39.61320557
1,19000,105200,9399.90255,HomeImp,Self,5,1,0,237.4333333,1,27,
0,19000,165988,217000,DebtCon,Office,7.277107251,0,0,214.0333333,1,32,
1,19000,100670,96059.1912,DebtCon,Mgr,1.704821667,0,,81.25254742,0,27,41.86363105
1,19000,8949.765677,47027,HomeImp,Mgr,19,0,0,159.1052252,4,31,53.54819585
1,12653.33305,15100,23200,HomeImp,Other,3.2,1,1,64.9,3,21,
0,19000,105729,172555,DebtCon,Office,6,0,0,216.4390359,4,23,41.04674812
0,13676.31205,42488,65636,DebtCon,Other,7,0,0,90.67644435,3,14,42.22671648
0,19100,20390.71789,66467,DebtCon,Other,7,0,0,100.1818877,3,15,41.15508261
0,19100,16323.47728,57151,DebtCon,Other,16,0,0,100.0326359,1,17,39.90704163
1,6923.167336,105111,176829,DebtCon,Office,6,0,0,211.4003375,4,24,41.41312385
0,19100,46406,64413,DebtCon,Other,16,0,0,285.7252577,0,22,30.77453617
0,19100,28872.17637,197592,HomeImp,ProfExe,12,0,0,207.1551738,0,21,36.14177784
0,19100,48730,115967,DebtCon,ProfExe,15,0,0,264.9150843,0,19,25.40820478
0,11906.45684,58453,49798.04669,DebtCon,Other,15,1,0,203.1410764,1,21,36.22872963
0,11312.48775,22094,61820,HomeImp,ProfExe,2.719111593,0,0,201.1354777,0,13,28.8888762
0,19100,73217,93033,DebtCon,Other,1,2,1,113.6945661,2,26,36.38416382
0,19200,68902,98737,DebtCon,Office,1,0,0,166.8165741,4,19,33.03507598
0,19200,54483,81690,DebtCon,Other,2.159956523,0,0,198.7025164,0,21,37.74942653
1,19200,62334,91300,DebtCon,Mgr,8,0,1,92.33333333,4,13,
0,19200,9510.464904,95426,DebtCon,Office,1,0,0,169.9797497,4,19,33.29929576
0,19200,101641,160839,,Other,,1,,260.8349929,,23,37.12360431
0,1056.843496,33209.65858,109772,HomeImp,ProfExe,4,0,0,101.498812,1,25,37.07704153
0,14101.80085,84204.25521,8310.142163,DebtCon,ProfExe,7,0,0,128.7145138,1,20,22.18728999
0,19200,153722,174265.9969,DebtCon,ProfExe,13,,,121.9429162,0,24,29.80285908
0,2332.444767,65206,6339.373889,DebtCon,Other,7,,,57.59183135,0,16,42.50243535
0,19200,17775.88332,58342.20851,DebtCon,Other,18,0,0,199.8756458,1,21,36.02366277
0,19200,32417,95406.91516,HomeImp,Other,6,0,0,130.8666667,0,15,
0,3959.885781,57728,96552,DebtCon,Office,0,0,0,80.60236311,0,23,37.50810314
0,19200,24430,128837,DebtCon,Other,3.4012584,0,0,355.7984125,1,10,41.14774922
0,3169.695748,31307,60202,DebtCon,ProfExe,18,0,0,170.5812991,1,20,35.60054495
1,19300,109000,135000,DebtCon,Office,1.952922917,0,0,98.43333333,13,14,
1,19300,83141,38830.3693,DebtCon,Mgr,15,0,0,255.788289,5,31,35.514488
0,19300,84425,60929.50666,DebtCon,Mgr,15,0,0,238.6686971,4,31,38.29827816
0,19300,50554,76140,DebtCon,Mgr,9,2,0,78.27662528,3,27,36.02690437
1,19300,53710,41935.46672,DebtCon,Other,5,,,114.1426962,0,7,36.99134349
0,19300,148542,195791,DebtCon,ProfExe,12,,,110.3276351,0,23,30.53661059
0,19300,5573.078198,89061,DebtCon,Other,0,2,1,113.4535612,2,25,33.49881538
0,19300,31950,53814,DebtCon,ProfExe,7.188547337,0,0,178.4596372,1,20,37.13471233
1,19300,156.6901108,43740,DebtCon,Office,1.049516897,1,0,167.6579808,1,16,35.08607055
0,19300,76807,103026,HomeImp,Mgr,13,0,0,169.2487527,0,27,34.87635872
0,19300,67254.50655,126965,HomeImp,Mgr,0,0,1,301.753574,1,20,43.29094169
1,19300,152000,107077.0471,HomeImp,Self,1,,,,,,
0,19300,39926,23696.47818,HomeImp,Other,3.979554152,0,0,140.0516383,0,14,31.54569415
0,19300,29825.84429,102792,HomeImp,Other,6,0,0,145.0202453,0,14,31.87421747
1,19300,98769,121140,HomeImp,Mgr,0,0,1,313.9245154,0,20,43.08554305
0,19300,146465,192854,DebtCon,ProfExe,13,,,110.6488068,1,23,29.97557603
0,19300,52242.44333,50780.60363,DebtCon,ProfExe,6,0,0,163.2821181,1,20,20.20603258
0,19300,36753.24903,83518,DebtCon,Other,10.56266532,0,0,89.525932,0,9,7.148413213
1,6066.612285,96454,157809,DebtCon,Other,3,0,0,1168.233561,0,0,40.20613826
0,19300,72752,106084,DebtCon,Office,11,0,0,193.7070998,1,13,30.68610563
0,19400,35620.13914,106271,HomeImp,Other,2.093153132,0,0,129.1782772,0,14,31.92215492
0,19400,45036,78900,,,,,,,,,40.02396798
0,19400,3869.166753,12414,DebtCon,Other,5,,,64.40760462,1,16,40.57016916
0,16124.30723,167450,145694.9101,DebtCon,ProfExe,9,0,0,264.6979824,1,37,25.63079874
0,19400,51360,49360.24706,DebtCon,Office,1,0,0,222.8321181,0,11,36.2633362
0,19400,8166.757573,103578,HomeImp,Other,6,0,0,127.5305161,0,15,31.36762719
0,19400,53000,43759.33591,DebtCon,Other,18,0,0,206.9666667,1,22,
0,19400,103094.6323,81436.04231,DebtCon,Office,5,0,0,204.1054149,3,23,43.33840721
0,19400,110745,173474,DebtCon,Office,6,0,0,217.4067053,4,23,42.22040715
1,19400,86219,126904,HomeImp,Other,0,0,0,,0,0,34.48084978
1,19400,178000,219300,HomeImp,ProfExe,12,0,0,214.3666667,0,26,
0,14411.74106,52677,70065.67858,DebtCon,Mgr,9,2,0,65.84753037,2,28,34.9508231
0,19400,30267.47934,75799.15803,DebtCon,Other,,1,1,223.1710844,2,13,40.70504371
0,7551.036998,94543,101198.2866,DebtCon,ProfExe,11,,,132.4078556,,24,30.85706709
1,19500,100077,122352,DebtCon,Office,1.996439614,0,0,58.86102746,0,9,38.12151833
0,19500,51333,77732,,,,,,,,,37.39831656
0,19500,92663,147613.4596,HomeImp,ProfExe,2.187082824,0,0,106.7126279,0,16,35.3676568
0,8372.830253,98718,122659,HomeImp,Mgr,0,0,1,324.2570838,0,20,42.54602091
0,19500,88909,48220.25833,DebtCon,Mgr,13,0,0,163.5625044,1,25,33.00501666
0,19500,9475,30000,DebtCon,Other,0,1,0,33.46666667,2,4,
0,19500,105000,138375,DebtCon,Office,11.99492656,0,2,219.1333333,0,25,
1,19500,50000,89100,,ProfExe,6.465701773,2,1,86.23333333,4,25,
1,19500,47000,70000,DebtCon,Mgr,15,0,0,220.1666667,5,21,
0,19500,8861,98266.35906,HomeImp,Mgr,23,0,0,76.78849548,2,20,31.58400286
0,19500,58474,89240,DebtCon,Office,6,,,172.8721456,,15,38.82378279
0,850.9624171,52080,89913,DebtCon,Other,12,0,0,110.7603066,0,9,4.337283357
0,19500,58638,13930,DebtCon,Other,3.282257594,,,69.00502714,0,16,42.50002486
0,19500,38866.35718,3465.145609,DebtCon,ProfExe,9,0,0,191.2753966,1,42,39.61242564
0,19500,10506,9388.834215,DebtCon,Office,,0,0,247.7919915,0,22,39.75560513
0,19500,100446,121516,HomeImp,Mgr,0,0,0,306.1111041,1,20,43.02182338
0,19600,64000,90000,DebtCon,Mgr,9,0,0,195.8,2,19,
1,7131.21694,117646,149975,DebtCon,Other,4,0,0,114.2136149,1,12,31.22280265
1,706.5610664,94419,123705,DebtCon,Self,3.146661092,,2,92.7393804,0,22,84.37903408
0,19600,55169,12794.23618,DebtCon,Other,18,0,0,223.6033292,1,22,33.7552728
1,18497.3373,109500,136000,DebtCon,ProfExe,12,2,0,183.9666667,3,32,
0,19600,33284,39553.74054,DebtCon,Other,14,0,0,119.4730729,1,17,37.78452367
0,19600,53662,80055,DebtCon,Other,6,,,99.08554237,0,8,37.51829781
0,19600,33168.2053,84519,DebtCon,Other,12,0,0,92.81133323,0,10,7.614065422
0,19600,85984,112721,DebtCon,Mgr,7.467573066,0,0,239.1377941,4,31,36.03118029
0,1062.445262,128876,22747.17116,DebtCon,Office,2,,1,382.312217,,52,36.06796344
0,2674.613365,1313.571397,47435.01455,DebtCon,Other,17,0,0,112.1587412,0,18,40.72529612
0,19700,49793,76145.54572,DebtCon,ProfExe,16,0,0,251.1041979,0,19,25.03374576
1,19700,62351,84624,DebtCon,Mgr,0,1,0,88.12651678,1,22,54.24133474
0,19700,93040,113362,DebtCon,ProfExe,6,0,0,135.8138569,3,21,19.70439447
0,19700,32989,75950,DebtCon,ProfExe,9,0,0,283.1,0,19,
0,19700,23921,134867,DebtCon,Other,9,0,0,374.1271833,0,10,38.8656552
0,19700,60999,89841,DebtCon,Office,0,0,0,82.10388101,0,22,36.27999035
0,19700,3244.414849,24457,DebtCon,Other,,0,0,60.15632991,1,19,41.36387828
0,19700,105135,147353,DebtCon,Office,11,0,2,225.6961276,0,24,43.00965053
0,19700,70709,97394,DebtCon,Mgr,0,0,0,94.86046638,0,17,25.55670764
1,19700,139534,172125,DebtCon,Other,0,0,0,101.9435185,6,17,32.76108398
0,19500.46653,19349,133226,DebtCon,Other,9,0,0,342.3163573,1,9,40.14790835
0,19800,73557,95770,DebtCon,Mgr,0,0,0,70.02915918,0,17,25.59661737
0,1911.967468,56745,83146,DebtCon,Other,11,0,0,85.25361922,0,10,7.862193632
1,19800,34139.55733,19666.73068,HomeImp,Office,1,0,0,130.9747908,0,17,32.30494412
0,19800,23921.43398,77916,,,,,,,,,37.3082467
0,17495.43389,99137,121781,HomeImp,Mgr,4,0,1,302.1278732,1,20,39.51062834
0,19800,13830,1236.046464,DebtCon,Other,20,0,0,229.5182951,3,40,35.31106586
0,19800,63701,14609,DebtCon,Other,4,,,62.3597382,1,17,41.87419791
0,19800,65021,95188,DebtCon,Mgr,0.777384573,0,0,73.0813375,0,16,27.44254252
0,14973.75987,69174,3641.087051,HomeImp,ProfExe,6,0,0,59.45925619,0,16,31.25482163
0,19900,90966,154351,HomeImp,ProfExe,0.418191705,0,0,103.9754422,0,17,35.40591994
0,17677.69957,95992.16033,162012,DebtCon,Office,1,,0,374.0237669,,52,37.88816696
0,19900,168732,224270,DebtCon,Office,3.266566232,0,0,217.6372546,0,32,41.5493313
0,11300.15912,64620,91504,DebtCon,Office,6,,,178.574866,,16,37.72580119
1,19900,45748,82516,,,,,,,,,39.31387802
0,19900,96435,130019,DebtCon,Office,27,0,0,274.2825562,3,16,32.46920265
0,13392.27733,132878,199172,HomeImp,ProfExe,1.038607789,0,0,197.923806,0,22,35.33060397
0,19900,25589,90051,DebtCon,ProfExe,8,0,0,138.9905144,0,20,30.27109245
0,7681.132585,93619,130000,DebtCon,Office,9,2,5,210.9666667,2,18,
0,8603.056798,170947,222227,DebtCon,Office,13,0,0,220.0164639,1,31,42.23579636
0,19900,13019.41005,107598,DebtCon,Office,10,0,0,202.9341954,2,13,30.95751627
0,19900,4641,23636,DebtCon,Other,,0,0,63.53525475,1,19,40.44237823
0,19900,14437.2331,40507.44386,DebtCon,Office,,0,0,242.3654026,0,22,39.44625142
0,12247.69075,32351.9265,94078,HomeImp,ProfExe,7,0,0,81.4143517,0,15,32.03355046
0,19900,78142,102085,HomeImp,Mgr,6.71680746,0,0,160.3670328,0,27,34.09975711
0,20000,59936,12737,DebtCon,Other,5,,,63.39540036,0,17,40.44657932
0,20000,38955,5685.70085,DebtCon,ProfExe,8,0,0,295.3007793,0,18,40.39095601
0,20000,9647,20714.22224,DebtCon,Other,0,1,0,24.68623145,1,3,28.94036033
0,11729.38572,43087,61438,DebtCon,Other,14,0,0,276.5624153,0,20,29.29517878
0,20000,99000,58196.54959,HomeImp,,,,,,,,
1,20000,72000,103000,DebtCon,ProfExe,0.5,0,0,174.3,3,23,
0,20000,93069.89806,224233,DebtCon,Office,6.246466691,0,0,207.0346845,0,32,41.10248922
0,6121.561046,46775,42990.49406,DebtCon,ProfExe,5.798523709,0,0,179.0823743,1,41,40.43069541
1,20000,68958,99875,DebtCon,ProfExe,11,1,1,117.6666667,0,23,
1,20000,,115750,HomeImp,Other,,0,2,132.5333333,0,10,
1,20000,71254,108326.4502,DebtCon,Other,10,,,,,,
1,414.3700564,22712.26477,,HomeImp,Mgr,5.243145384,,,,,,
1,12090.7076,145500,23660.2011,HomeImp,Self,4.5,0,0,67.9,5,5,
1,20000,125000,165000,DebtCon,ProfExe,2,0,0,314.5,0,30,
1,16780.07736,43003.3728,94000,DebtCon,Mgr,9,0,0,270,2,14,
1,20000,99300,86342.19737,HomeImp,ProfExe,10,0,0,162.3666667,1,23,
0,20000,69742.61,180000,,Other,11,0,0,366.3,1,17,
0,20000,33763.74655,100000,DebtCon,Office,8,,1,106.8333333,2,18,
0,20000,,90000,HomeImp,Other,8,0,0,181.7,1,16,
0,20000,30000,43641.10451,HomeImp,Self,5,1,,127.6,,11,
0,20000,79741,117600,DebtCon,Other,10,0,0,291.1666667,2,17,
0,20000,55746,25125.00633,DebtCon,ProfExe,16,0,3,282.0666667,1,36,
0,20000,85704,94200,DebtCon,ProfExe,2,1,0,123.9,0,20,
0,20000,,73800,DebtCon,Sales,4,0,0,404.7666667,0,24,
0,20000,125000,162975,DebtCon,ProfExe,4.500607296,0,0,178.5333333,0,38,
0,20000,13316,50150,DebtCon,Other,26,0,2,214.0333333,0,25,
0,9370.55604,31241.53569,56373,DebtCon,Other,1,0,0,113.5666667,1,17,
0,20000,126324,158760.5312,,Mgr,26,,5,329.5666667,1,28,
0,20000,,24058.87192,HomeImp,Office,8,0,0,122.6666667,2,5,
0,20000,66820,100000,HomeImp,Other,1.20715784,0,0,217.2666667,1,13,
0,10354.12384,56135,93234,HomeImp,ProfExe,18,0,0,630.0333333,1,24,
0,20000,81800,106600,DebtCon,Mgr,11.45957227,,1,313.7666667,1,43,
0,20000,61843,95595,HomeImp,Office,1.167110879,0,0,135.9666667,0,14,
0,19569.90221,49034,98250,DebtCon,Office,1.315616091,0,4,167.3666667,0,47,
0,20000,30005.86122,54649.05694,DebtCon,Other,,0,0,180.6,2,25,
0,20000,145000,117500,,ProfExe,2.160808659,0,0,96.4,3,34,
0,20000,56683,59619.23407,DebtCon,Office,2,0,0,155.2,1,22,
0,20000,135631.66,177000,HomeImp,Mgr,1.358994395,0,0,321.6333333,0,17,
0,20000,,128042,HomeImp,Other,0,0,0,314.5333333,3,21,
0,20000,29400,52000,DebtCon,Other,,0,0,219.1333333,0,13,
0,20000,132436,180000,DebtCon,ProfExe,22,0,0,221.1666667,1,24,
0,8046.528384,83205,95369.8716,DebtCon,Other,11,0,0,97.4,3,15,
0,20000,127826,277500,HomeImp,Mgr,1.131251717,0,0,193.8,0,15,
0,20000,39000,62000,DebtCon,Office,6,0,0,170.4333333,2,27,
1,20000,44989.78097,204000,DebtCon,ProfExe,5,3,7,205.9333333,5,25,
1,15711.93025,37902.35323,141119.8724,DebtCon,Mgr,3,0,0,70.99812734,0,29,
1,20000,60336,132430,DebtCon,Other,25,1,0,258.6666667,1,21,
1,20000,151982,,DebtCon,Self,,2,5,146.5,1,43,
1,20000,78500,109725,DebtCon,ProfExe,3.198853781,,1,117.6666667,2,30,
1,20000,104000,139900,DebtCon,Other,15,1,1,95.36666667,4,49,
1,17281.55933,16000,66000.42007,DebtCon,Other,14.4324437,1,6,232.3333333,1,21,
1,20000,68441.72038,166100,DebtCon,ProfExe,2.6,0,2,206.9666667,1,18,
1,15350.49259,47696.03,112700,DebtCon,Other,11.07913931,0,3,123.7666667,0,23,
1,20000,14361,44986.50506,DebtCon,Other,,0,1,216.0666667,1,10,
1,20000,143000,185625,DebtCon,Office,1.5,2,3,73.03333333,2,11,
1,20000,21300,308600,HomeImp,ProfExe,0.233967715,1,0,274.9,0,30,
1,20000,11000,75000,DebtCon,Other,7,1,3,267.8333333,1,23,
1,20000,116932,55361.17475,HomeImp,Other,19,0,0,171.4666667,2,23,
1,20000,70862,201500,,Mgr,9.3,0,1,290.1667057,1,25,
1,20000,87800,163800,,Mgr,9.142727846,2,6,244.0666667,,25,
1,20000,86019,94350,DebtCon,Other,3.7,0,1,119.7,0,16,
1,20000,142500,190000,DebtCon,Mgr,0.14696907,2,4,313.5333333,3,18,
1,3925.466754,107000,146400,DebtCon,Office,0.1,0,2,234.3333333,2,32,
1,20000,77900,105400,DebtCon,Mgr,4,0,0,110.6,0,17,
0,20000,23140,47548,DebtCon,Other,1,,,322.0045958,,24,35.45950962
0,4690.023123,27782,56020.77055,DebtCon,ProfExe,16,0,0,185.1706372,1,20,38.68480699
0,20000,,7356.757166,DebtCon,Sales,2,0,0,399.7418818,0,23,23.94885433
0,20000,22036,14107.92587,DebtCon,Other,13.00471853,0,2,210.7198667,0,25,29.16004451
0,20000,28440,91704,DebtCon,ProfExe,10,0,0,143.6374388,0,20,30.20689334
1,20000,806.9185587,173518,HomeImp,Mgr,21,0,0,89.21195484,2,20,31.12087741
0,20000,105422,115764.1755,HomeImp,,,,,,,,38.03985503
0,20000,,26507,DebtCon,ProfExe,7,0,0,92.42667382,1,19,20.68374038
0,20000,,130063,HomeImp,Other,2,0,0,323.9019547,2,21,32.31441938
0,20000,129682,180746,,Mgr,22.8714348,,4,322.2002586,0,27,30.89117139
1,20100,78915,119400,DebtCon,Mgr,18,0,0,232.8267062,4,30,36.64867972
0,20100,74013,106578,HomeImp,Mgr,2.778267386,1,0,164.4458113,0,27,33.91624415
0,20100,14749,74584,DebtCon,Office,,0,0,252.6059316,0,22,38.80187707
0,20100,38614,56295,HomeImp,Self,3,1,,132.6165215,,11,25.7926535
0,15586.32814,20153,94279,DebtCon,Other,21,0,0,227.1825172,2,40,36.6966301
0,20100,,22971,DebtCon,ProfExe,5,0,0,102.7266545,1,18,18.50780264
0,20100,70491,100797,DebtCon,Other,,2,0,247.0372719,2,14,40.27214938
1,20100,16755,29412,HomeImp,Other,3,1,0,62.0501108,2,21,58.1321829
1,20100,54098,88939,,,,,,,,,
0,20100,62661,87329,DebtCon,Other,18,0,0,198.3413433,0,22,32.83817817
0,20100,36486,46883,HomeImp,Self,0.845866145,0,,117.783379,,10,24.85145676
0,20100,54257,68830,DebtCon,ProfExe,10,0,0,201.0564204,0,41,37.18018131
0,20100,45764,79967,,,,,,,,,38.64772791
0,20100,30155.85694,66145.98943,DebtCon,Mgr,8,1,0,74.21075866,2,28,36.84692179
0,20100,57192,82870,DebtCon,Other,4.264996573,,,91.70143677,0,7,36.6352308
0,2596.965945,104183,56328.50402,HomeImp,ProfExe,2.477384076,0,0,162.0041808,1,23,34.62420281
0,20100,72775,102308,DebtCon,Office,8,0,0,206.4788452,2,13,32.78297142
0,7977.266147,171132,201214,DebtCon,ProfExe,11,0,0,250.9230696,0,38,25.96553266
0,20100,137009,286955,HomeImp,Mgr,3,0,0,196.9841162,0,14,30.08535009
0,7108.581466,84965,110676,DebtCon,Mgr,18,0,0,244.02973,5,30,38.62783022
0,20200,105278,180304,DebtCon,Office,6,0,0,218.6578187,3,24,41.80676309
0,20200,2865.028032,26699,DebtCon,Other,,0,0,55.70549729,2,18,41.71895839
0,20200,88020,101.9846924,DebtCon,Other,0.508583957,0,0,99.04640244,3,15,39.91695729
0,6817.254458,25956,92553,DebtCon,ProfExe,7,0,0,156.2693203,0,21,28.2904395
0,20200,125647,131869.4468,DebtCon,Office,1,,0,395.1487613,,51,36.13250999
0,20200,29103.67323,97780,HomeImp,ProfExe,17,0,1,632.1031857,1,24,20.73703901
0,20200,,72469,HomeImp,Office,8,0,0,120.303257,2,5,20.50577116
0,17023.41106,49512.09518,174685,DebtCon,ProfExe,5.03609285,,,183.6666667,5,43,
0,20200,35819,45650.39819,HomeImp,Self,4,0,,121.1022295,,11,27.0375129
1,15040.65695,51588,121752,DebtCon,ProfExe,14,0,0,253.2489667,0,20,26.43068063
0,20200,153084,196968,DebtCon,Other,6,0,0,,1,16,32.01179994
0,17122.90962,45088,65211,DebtCon,Office,6.419253492,0,2,118.5696695,1,22,43.45451215
1,20200,33000,62400,HomeImp,Other,0.452274172,0,0,123.8,2,2,
0,20200,61477,98143,DebtCon,Office,1,0,0,156.9290889,0,21,36.09986835
0,6225.280978,36182.1549,69060,DebtCon,Office,2,0,0,216.218081,0,12,33.33358202
0,20200,,68031,HomeImp,Office,6,0,0,120.593465,1,4,18.32048799
0,8539.24755,34676,62987,DebtCon,Other,1,0,0,112.7990866,0,17,22.09304595
0,8064.987793,43147.18762,97816,HomeImp,ProfExe,18,0,0,618.7358902,1,24,21.66864227
0,20200,41479,70102,DebtCon,Office,5,0,0,172.9117149,2,26,33.83467117
0,16399.33733,82181,119535,DebtCon,Office,16.05713871,0,0,105.2192968,3,28,52.73486061
0,20200,130397.4554,1957.443168,DebtCon,ProfExe,0.86011406,0,0,178.9425448,0,38,20.32713791
0,20300,59809,107994,DebtCon,ProfExe,15,0,3,263.9912932,0,36,26.50856379
0,20300,73289.398,83529.09034,DebtCon,ProfExe,13,,,134.9425973,,25,30.23655406
0,20300,71387,60966.1163,HomeImp,Other,4,0,0,219.8747302,0,13,29.5672214
