BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON,JOB
0.0,14500.0,67631.0,17852.464986659805,4.0,0.0,0.0,24.955529606782914,1.0,4.0,39.10372516694652,DebtCon,Other  
0.0,14500.0,59465.0,78444.0,7.0,,,,,,24.53994580581316,DebtCon,
0.0,14500.0,,21451.256274154995,12.0,,,94.3632473500772,1.0,8.0,32.60500098246848,DebtCon,Other  
0.0,14500.0,14339.17695706346,90558.0,19.0,0.0,0.0,250.4522893654718,10.0,24.0,36.87623453440901,DebtCon,Mgr    
0.0,14500.0,41911.0,54985.0,4.0,0.0,0.0,254.66452576153736,0.0,35.0,38.72467960747177,DebtCon,ProfExe
0.0,14600.0,54040.0,66442.0,6.0,0.0,0.0,237.59925432651795,0.0,18.0,34.88343531392209,DebtCon,Other  
1.0,14600.0,,66776.0,8.0,0.0,0.0,118.9760627213607,0.0,14.0,25.963060686161306,,
0.0,14600.0,15411.0,50493.0,24.0,0.0,0.0,259.746890561514,0.0,19.0,30.56871338638883,HomeImp,Office 
0.0,14600.0,58229.0,74027.0,2.0,0.0,0.0,228.56035400882772,0.0,9.0,34.12424228272598,DebtCon,Other  
0.0,14600.0,46069.68303337306,69254.78387103266,5.0,0.0,0.0,135.84837377312004,0.0,19.0,24.684137855663028,DebtCon,Office 
0.0,14600.0,46057.0,7893.308447067304,,0.0,0.0,107.12103914901468,2.0,19.0,41.93203662681023,DebtCon,Other  
0.0,14600.0,59658.0,80384.0,6.681869167220718,,,,,,25.19286940127745,DebtCon,
1.0,13321.736158300999,124000.0,12103.137290153252,4.0,0.0,0.0,146.86666666666667,2.0,29.0,,DebtCon,ProfExe
0.0,14600.0,4810.0,88000.0,3.9869659021436075,0.0,1.0,266.8333333333333,0.0,23.0,,HomeImp,Other  
0.0,14600.0,206126.0,235912.0,10.0,0.0,0.0,236.50811644052413,0.0,21.0,30.18121716137101,HomeImp,ProfExe
0.0,14600.0,28050.0,49244.0,7.533263151782221,0.0,0.0,122.11663939443531,1.0,9.0,20.828766559864754,HomeImp,Other  
0.0,14600.0,14443.75185385521,14926.282672934365,12.68125720167591,0.0,0.0,260.8915331873008,0.0,20.0,28.189837099653595,HomeImp,Office 
0.0,8391.385964113933,76194.0,106461.0,4.0,0.0,0.0,80.70619762738302,1.0,13.0,34.529550086199094,DebtCon,Other  
1.0,14600.0,21340.0,34301.228372064055,7.270500984634506,0.0,0.0,126.73042832608033,0.0,5.0,36.46319167031124,DebtCon,Office 
1.0,14600.0,67997.0,87000.0,11.0,1.0,,93.33333333333333,3.0,23.0,,DebtCon,Other  
1.0,7294.350994329131,82698.0,104963.0,30.0,,1.0,344.2820202778954,1.0,50.0,33.974281202342496,DebtCon,Office 
0.0,14600.0,6871.0,52457.0,2.4749069914570576,0.0,0.0,317.2440016746792,0.0,16.0,17.61790872255243,DebtCon,ProfExe
0.0,14600.0,51613.0,77912.0,0.0,0.0,0.0,182.88257535857,0.0,25.0,32.22445240637029,DebtCon,Office 
0.0,14600.0,10748.720283195247,75037.55411932316,,0.0,0.0,164.29505000709202,1.0,25.0,41.546002515045,HomeImp,Office 
0.0,14600.0,35162.47100275218,118505.0,,,,,,,35.890562468823305,,
0.0,13184.489619910946,82837.0,95796.0,0.0,0.0,0.0,148.3552211331177,0.0,23.0,42.03308487091357,DebtCon,Other  
0.0,14600.0,63475.0,77067.77670898371,,0.0,0.0,286.3018148918691,0.0,19.0,28.63806277149732,HomeImp,Other  
0.0,14700.0,6269.0096044451975,23070.831259318085,9.0,0.0,0.0,237.83915913753745,0.0,18.0,31.25670012044101,DebtCon,Other  
0.0,14700.0,99343.0,77960.31807621397,5.0,,,257.0475442570472,2.0,41.0,39.83207902500037,DebtCon,Mgr    
0.0,14700.0,30306.0,44195.0,9.0,0.0,1.0,87.43122627929245,2.0,12.0,29.404935156039397,HomeImp,Other  
0.0,14700.0,47177.0,68456.0,2.464457703504925,0.0,0.0,193.6850688400981,2.0,18.0,34.54253323841027,HomeImp,ProfExe
0.0,14700.0,26826.18544447524,42751.0,17.0,0.0,0.0,86.64182332597886,0.0,17.0,23.39736224092886,DebtCon,Mgr    
1.0,14700.0,51829.0,69136.0,14.0,0.0,0.0,169.9853077755078,0.0,18.0,35.63539384878957,DebtCon,Other  
1.0,14700.0,101594.05049159472,162403.0,13.0,0.0,0.0,163.49899419529936,0.0,31.0,35.428415656415005,DebtCon,Mgr    
0.0,14700.0,,,,,,,,,24.5953778524489,,
0.0,14700.0,10098.0,26787.409254807237,1.3335237485978397,0.0,0.0,302.6524719976241,0.0,16.0,18.423923815807292,DebtCon,ProfExe
0.0,9586.158045467995,76888.0,96552.0,9.0,2.0,0.0,189.56390632133474,0.0,30.0,29.417708768284744,DebtCon,ProfExe
0.0,14700.0,89448.0,115380.0,11.0,0.0,0.0,222.81508891881265,0.0,12.0,40.52479686892349,DebtCon,Office 
1.0,14700.0,94672.0,,14.0,0.0,1.0,67.03803191064785,0.0,11.0,40.31743442945528,,Other  
0.0,14700.0,106417.0,123580.0,9.0,0.0,0.0,166.4960652891998,3.0,31.0,29.316710061019617,HomeImp,ProfExe
0.0,2038.1701508249016,14378.846398991927,39102.0,8.0,0.0,0.0,71.42081508904774,2.0,11.0,29.151698161774174,HomeImp,Other  
1.0,14700.0,77565.0,101320.0,2.341745848926597,0.0,0.0,120.82737185306878,0.0,26.0,25.276204509588982,HomeImp,ProfExe
0.0,14700.0,33150.0,46053.0,8.0,0.0,0.0,76.91471755645281,2.0,11.0,30.696434810471924,HomeImp,Other  
0.0,606.07477929726,65660.0,81937.0,2.0,0.0,0.0,106.65751885840054,1.0,19.0,25.19780687546721,DebtCon,Office 
0.0,14700.0,35164.0,8925.576826798997,4.806119077748675,0.0,0.0,245.67057761855105,1.0,16.0,23.112289816156164,DebtCon,ProfExe
0.0,6565.576367576409,14275.0,56866.96890304376,14.0,0.0,1.0,273.60251714077646,0.0,23.0,26.842479739721156,HomeImp,Other  
0.0,14700.0,76931.0,94245.0,5.0,3.0,0.0,78.687519874781,0.0,21.0,25.43031493866365,DebtCon,Other  
1.0,13140.430138372085,63000.0,48066.760742602295,4.0,0.0,0.0,87.46666666666667,0.0,28.0,,DebtCon,ProfExe
0.0,14700.0,82967.0,114835.0,,,,,,,34.47807397409718,,
1.0,14700.0,90662.0,111778.0,1.0,1.0,1.0,148.42324632525916,0.0,33.0,31.770101545830308,DebtCon,ProfExe
0.0,14700.0,3002.6358091359193,6309.009385150395,7.0,0.0,0.0,277.79408674836804,0.0,16.0,23.7053592841259,DebtCon,ProfExe
0.0,8376.059352036593,76875.0,95893.0,4.0,2.0,0.0,88.7545747939304,0.0,21.0,24.224695416663167,DebtCon,Other  
1.0,7902.945786110566,90722.0,105695.0,31.0,,0.0,321.4083740589005,2.0,50.0,35.240741304983736,DebtCon,Office 
0.0,14800.0,48910.0,70039.0,8.0,0.0,1.0,94.97159598858016,3.0,48.0,30.920501686572333,DebtCon,Other  
0.0,14800.0,10332.037227750772,116160.0,10.0,0.0,0.0,184.77721415995518,0.0,26.0,34.48399038450978,DebtCon,Other  
0.0,14800.0,16768.868203076938,66258.0,7.0,0.0,0.0,240.86344143796452,0.0,17.0,34.53249608462793,DebtCon,Other  
0.0,14800.0,50570.0,69422.0,3.0,0.0,0.0,191.17794145612032,0.0,13.0,36.64708051981734,DebtCon,Other  
1.0,14800.0,,,0.0,,,,,,,HomeImp,ProfExe
0.0,14800.0,64365.0,85272.0,0.0,1.0,0.0,242.5523679856618,2.0,26.0,29.819634389076214,DebtCon,Other  
1.0,14800.0,63800.0,96500.0,9.0,0.0,4.0,185.43333333333334,2.0,14.0,,HomeImp,Mgr    
0.0,14800.0,,8779.086059904232,,,,339.7,,17.0,,DebtCon,Other  
0.0,14800.0,42146.24445193738,98900.0,0.1,0.0,3.0,51.666666666666664,1.0,10.0,,HomeImp,Other  
0.0,14800.0,38000.0,59000.0,1.0929911691197154,1.0,0.0,107.53333333333333,2.0,10.0,,DebtCon,
0.0,14800.0,86861.0,12696.23209863679,,0.0,0.0,162.0239464419457,0.0,26.0,42.89716211435253,HomeImp,Office 
0.0,14800.0,46698.0,34221.4289428333,6.0,1.0,0.0,126.49380515126737,2.0,10.0,28.39481736284905,DebtCon,
0.0,14800.0,30282.0,61986.0,7.0,0.0,0.0,249.24880457802604,0.0,16.0,21.009280887399466,DebtCon,ProfExe
0.0,4206.584234445628,28033.64132245008,33837.360963442996,0.2667427175989108,0.0,0.0,269.71854826508337,1.0,35.0,38.5078877317104,DebtCon,ProfExe
0.0,14800.0,43983.0,60826.0,4.0,1.0,1.0,113.89796662578755,1.0,9.0,27.10808170837261,DebtCon,
0.0,14800.0,63508.0,87310.0,2.0,0.0,0.0,127.1652299427193,3.0,10.0,38.953722682247744,DebtCon,Other  
0.0,14800.0,47342.914547860586,45742.30595106599,0.0,0.0,0.0,30.009474258815306,2.0,3.0,39.08020711684609,DebtCon,Other  
1.0,14800.0,88898.0,107208.0,30.0,,0.0,329.76021458572126,1.0,50.0,36.74501300666249,DebtCon,Office 
0.0,14800.0,16448.0,20303.81461842536,7.0,0.0,0.0,91.0055398488442,0.0,16.0,19.24035126116609,DebtCon,Office 
0.0,14800.0,73887.0,109451.0,0.4282586939764482,0.0,0.0,81.31481863867765,2.0,13.0,33.98140834754398,DebtCon,Other  
0.0,14900.0,65303.0,84590.0,3.813577894034599,0.0,0.0,121.06495368318137,1.0,19.0,22.576823938594583,DebtCon,Office 
0.0,3534.5192061897924,101179.0,117405.0,1.1855102661929606,0.0,0.0,133.93050973205413,1.0,22.0,35.54740721855657,HomeImp,Office 
0.0,14900.0,70872.0,88731.0,3.0283193546479192,0.0,0.0,243.99793481062588,3.0,26.0,29.048020615758386,DebtCon,Other  
1.0,1911.5031609830928,54359.0,78408.0,2.000772858970227,3.0,0.0,129.96775558771665,0.0,24.0,3.0161414514370923,DebtCon,Self   
1.0,11921.73251650377,55480.0,76464.0,15.0,0.0,1.0,122.08949982704927,5.0,20.0,43.062604759984,HomeImp,Other  
0.0,14900.0,56506.0,81390.0,2.8566693341623384,0.0,2.0,170.76666666666668,0.0,14.0,,HomeImp,ProfExe
0.0,14900.0,45701.0,78186.0,1.9853894072516773,0.0,0.0,125.03135341575017,1.0,8.0,26.343855653020487,DebtCon,Mgr    
0.0,14900.0,85486.0,97795.0,,0.0,0.0,173.01078501816093,1.0,26.0,41.58352916541674,HomeImp,Office 
0.0,2144.3835806308234,56749.40590482364,100824.0,9.0,0.0,0.0,279.2407514415877,0.0,11.0,36.19837543996906,HomeImp,ProfExe
0.0,11414.909157024189,54871.15789912229,118027.0,0.0,1.0,1.0,155.44545291726078,1.0,34.0,33.13569676612303,DebtCon,ProfExe
0.0,14900.0,,44066.0,0.0,0.0,0.0,313.77973108948424,1.0,8.0,27.75194277644248,HomeImp,Other  
0.0,14900.0,87167.0,114219.0,6.625852625177173,0.0,0.0,194.1131735330888,2.0,36.0,41.329763903529276,DebtCon,ProfExe
1.0,14900.0,57557.0,80611.0,12.0,0.0,0.0,103.10650454396269,0.0,7.0,39.84087534782983,DebtCon,Other  
0.0,8964.969182044719,65843.0,86628.0,,0.0,0.0,288.58189104029447,0.0,20.0,28.27556284136398,HomeImp,Other  
0.0,14900.0,22245.0,31531.0,7.0,0.0,0.0,91.07421817602003,0.0,16.0,21.620580277177776,DebtCon,Office 
0.0,14900.0,44588.0,72331.0,6.0,0.0,0.0,156.33174452524412,2.0,11.0,28.164440536203067,DebtCon,ProfExe
0.0,4559.912897068967,82930.0,103352.0,6.0,0.0,0.0,105.67597798453042,0.0,27.0,27.473814726827577,HomeImp,ProfExe
0.0,13196.860899914458,87391.0,99494.0,9.356861442959337,0.0,0.0,134.85999691311966,4.0,23.0,29.535058555973258,HomeImp,Other  
0.0,10304.958977040349,81908.24360108201,139884.0,13.0,0.0,0.0,119.08311638893325,5.0,22.0,36.3605970728307,HomeImp,ProfExe
0.0,14900.0,49849.0,70075.0,0.0,0.0,0.0,153.6918690254118,0.0,25.0,30.900915596220138,DebtCon,Office 
0.0,14900.0,97930.0,113886.0,3.0,0.0,0.0,267.8272582968181,0.0,33.0,28.420293345311794,DebtCon,Office 
1.0,14900.0,51219.0,144894.0,1.0,0.0,0.0,275.28311554316235,5.0,42.0,39.32388512158948,DebtCon,Other  
0.0,14900.0,16141.7493214024,8670.306129402625,3.0,0.0,0.0,110.05673140806425,0.0,8.0,28.802398701474257,DebtCon,Mgr    
1.0,14900.0,53737.87728840945,42594.03092245247,3.0,3.0,2.0,206.5187348698503,1.0,50.0,43.7629302651216,DebtCon,Office 
0.0,6727.996858362108,69723.0,13407.392979989942,1.9199001774750184,0.0,0.0,114.85553460691901,1.0,19.0,22.9572917987999,DebtCon,Office 
0.0,14900.0,50966.92630979508,103297.0,4.0,2.0,0.0,83.46608634058042,0.0,20.0,22.55303961941648,DebtCon,Other  
0.0,3671.4592349582626,4602.73753742908,49701.738742362584,2.0604367479963397,,,,,,27.573736503638205,DebtCon,
0.0,10993.886354190245,26089.727044703315,71942.0,9.80423100516397,0.0,0.0,233.6787307117584,0.0,17.0,33.55026521411737,DebtCon,Other  
0.0,816.2461580784275,36120.0,57095.0,4.0,0.0,0.0,239.02367545474013,1.0,35.0,38.17162352731993,DebtCon,ProfExe
1.0,15000.0,,44545.94892944254,8.0,,,,,,,DebtCon,Office 
0.0,15000.0,22366.406224428865,97404.0,10.0,3.0,0.0,188.50167197378505,1.0,30.0,26.56827039954638,DebtCon,ProfExe
0.0,15000.0,81483.0,74638.586938164,14.0,0.0,0.0,305.91507573473683,0.0,18.0,29.65356348359192,DebtCon,ProfExe
0.0,14560.077949222214,33375.70371000362,108149.0,11.0,,1.0,152.79769083138802,1.0,17.0,34.25026618517016,DebtCon,Sales  
1.0,15000.0,45000.0,85000.0,11.0,0.0,0.0,110.0,0.0,31.0,,HomeImp,Mgr    
1.0,15000.0,260708.4815762045,,0.6221116128480582,0.0,0.0,138.16666666666666,1.0,18.0,,HomeImp,Mgr    
1.0,4881.579170414051,,,1.0,1.0,0.0,108.53333333333333,0.0,22.0,,HomeImp,
1.0,15000.0,63000.0,5235.242282312942,,1.0,0.0,135.3,1.0,20.0,,DebtCon,Other  
1.0,7935.698657732316,4734.0,55500.0,15.429199103000201,2.0,0.0,14.6,1.0,1.0,,HomeImp,Other  
0.0,3915.1736530080316,,27500.0,11.0,1.0,1.0,62.3,2.0,3.0,,HomeImp,Other  
1.0,15000.0,8200.0,42075.0,18.0,1.0,0.0,122.23314814814815,0.0,23.0,,DebtCon,ProfExe
1.0,15000.0,98000.0,132790.0,1.5,0.0,3.0,107.66666666666667,1.0,21.0,,DebtCon,Other  
1.0,15000.0,6737.71138821622,72182.24272429117,10.0,0.0,0.0,174.0332996122071,1.0,16.0,,DebtCon,Other  
1.0,1366.255086085878,163000.0,207562.0,6.0,0.0,0.0,247.58424908424908,1.0,27.0,,DebtCon,ProfExe
1.0,15000.0,32603.120779433808,68250.0,6.230084587927015,0.0,1.0,55.96666666666667,0.0,4.0,,DebtCon,Other  
1.0,280.6972597170143,51046.852950494205,,1.0,0.0,0.0,63.7,1.0,27.0,,DebtCon,Mgr    
1.0,15000.0,37000.0,58488.0,2.0,0.0,0.0,266.93333333333334,0.0,48.0,,HomeImp,Other  
1.0,15000.0,83000.0,114000.0,18.0,0.0,0.0,207.23333333333332,0.0,27.0,,DebtCon,ProfExe
0.0,15000.0,40772.0,62025.0,,0.0,1.0,120.6,2.0,19.0,,HomeImp,Other  
1.0,15000.0,18114.010150597434,47394.0,12.735438051510341,0.0,0.0,66.13333333333334,0.0,11.0,,HomeImp,Other  
1.0,15000.0,29000.0,41290.42792892569,5.343730315260464,0.0,4.0,97.66666666666667,1.0,8.0,,HomeImp,Other  
1.0,15000.0,38000.0,73200.0,6.0,0.0,0.0,171.3,0.0,17.0,,DebtCon,Other  
1.0,15000.0,,,0.0,2.0,1.0,91.26666666666667,1.0,10.0,,DebtCon,
1.0,15000.0,89000.0,122400.0,0.7331144412668024,0.0,2.0,136.46666666666667,0.0,19.0,,HomeImp,Mgr    
1.0,15000.0,48786.0,72500.0,10.0,0.0,0.0,75.4,2.0,9.0,,DebtCon,Other  
1.0,2940.5580823964247,57900.0,88200.0,10.0,,,,,,,DebtCon,ProfExe
1.0,15000.0,16144.328140068952,16511.77582461935,9.2,0.0,0.0,170.7,4.0,21.0,,DebtCon,Other  
1.0,15000.0,37624.0,60562.0,,0.0,1.0,186.86666666666667,7.0,26.0,,DebtCon,Other  
1.0,15000.0,106239.0,135942.0,5.953017844330994,0.0,1.0,9.1,2.0,24.0,,DebtCon,ProfExe
1.0,15000.0,18500.0,1298.546985396439,2.0,0.0,1.0,20.166666666666668,0.0,2.0,,DebtCon,Other  
1.0,7575.730806019032,5500.0,29025.0,25.0,0.0,5.0,275.5,1.0,19.0,,DebtCon,Other  
0.0,15000.0,61138.78257669778,97500.0,9.0,0.0,0.0,118.16666666666667,1.0,19.0,,DebtCon,Other  
1.0,15000.0,96931.0,137390.0,0.050347463530650116,0.0,0.0,114.86666666666666,1.0,16.0,,DebtCon,Other  
1.0,15000.0,,74750.0,,,,,,,,DebtCon,
0.0,15000.0,2233.6428667226073,57310.0,0.3,0.0,0.0,322.6,0.0,6.0,,DebtCon,Sales  
0.0,15000.0,,82518.72398657665,28.0,0.0,0.0,323.6333333333333,0.0,16.0,,DebtCon,Office 
0.0,15000.0,16314.188212302603,90000.0,5.5,0.0,0.0,130.86666666666667,2.0,22.0,,DebtCon,ProfExe
0.0,15000.0,18000.0,163580.0,7.0,0.0,0.0,304.3666666666667,0.0,27.0,,HomeImp,Self   
0.0,15000.0,62000.0,91110.16421183485,3.575666466064596,0.0,0.0,238.4,1.0,24.0,,HomeImp,ProfExe
0.0,15000.0,48882.0,156000.0,20.0,0.0,0.0,239.5,0.0,28.0,,DebtCon,ProfExe
0.0,8134.369537296878,,48800.0,0.9499124069464916,0.0,0.0,86.26666666666667,2.0,9.0,,DebtCon,Office 
0.0,1791.3117757026628,42720.0,53318.018789085574,1.0,,2.0,289.0,1.0,10.0,,DebtCon,Other  
0.0,15000.0,28125.54539407396,99400.0,0.5,0.0,0.0,273.93333333333334,2.0,21.0,,DebtCon,ProfExe
0.0,15000.0,125000.0,154000.0,,0.0,0.0,223.20307017543868,0.0,19.0,,DebtCon,Mgr    
0.0,15000.0,135442.0,175900.0,11.0,0.0,0.0,247.56666666666666,0.0,21.0,,DebtCon,Mgr    
0.0,9528.299725860497,,94000.0,,0.0,0.0,186.7,1.0,10.0,,,Other  
0.0,15000.0,53000.0,83400.0,5.0,0.0,0.0,120.3,0.0,13.0,,HomeImp,ProfExe
0.0,15000.0,54261.0,19666.53285346298,10.0,0.0,0.0,,1.0,16.0,,,ProfExe
0.0,15000.0,94705.0,114400.0,6.231801663633344,0.0,0.0,300.26666666666665,2.0,19.0,,DebtCon,Other  
0.0,15000.0,42657.0,51478.39947672486,18.0,0.0,0.0,181.6,0.0,23.0,,DebtCon,ProfExe
0.0,15000.0,122486.0,159000.0,5.0,0.0,0.0,137.0,1.0,21.0,,DebtCon,Office 
0.0,15000.0,48000.0,49269.55891971922,2.0,,3.0,142.0,1.0,24.0,,HomeImp,Office 
0.0,9220.190080450937,102988.0,105097.92694128022,1.3,0.0,0.0,289.1666666666667,0.0,47.0,,DebtCon,Other  
0.0,15000.0,86177.0,111500.0,8.33550487474329,0.0,0.0,133.93333333333334,2.0,9.0,,DebtCon,Other  
0.0,15000.0,9366.482020363435,74000.0,,0.0,0.0,244.76666666666668,1.0,50.0,,HomeImp,Other  
0.0,1380.9133583590917,72000.0,95000.0,0.0,0.0,0.0,147.1,1.0,18.0,,DebtCon,Other  
0.0,15000.0,32712.718303647227,86420.0,1.5,0.0,0.0,160.3,0.0,25.0,,DebtCon,Office 
0.0,15000.0,84127.21764488482,154000.0,1.0,0.0,0.0,207.96666666666667,1.0,19.0,,DebtCon,Mgr    
0.0,15000.0,89126.0,74665.2965964588,0.4,,3.0,263.1666666666667,1.0,30.0,,DebtCon,Office 
0.0,15000.0,49966.85150487667,135700.0,3.0,,,115.66666666666667,3.0,16.0,,DebtCon,Office 
0.0,15000.0,13477.99452984612,58600.0,26.0,0.0,0.0,247.1,0.0,14.0,,HomeImp,Other  
0.0,15000.0,100000.0,61388.85866216796,0.8350213476619782,0.0,0.0,128.86666666666667,0.0,30.0,,DebtCon,ProfExe
0.0,15000.0,25861.73280415206,202800.0,3.5,0.0,0.0,202.96666666666667,0.0,17.0,,DebtCon,Other  
0.0,15000.0,84000.0,110975.0,20.0,0.0,0.0,282.1666666666667,1.0,17.0,,DebtCon,Other  
0.0,15000.0,15832.0,35300.0,0.3130680822362509,0.0,0.0,211.03333333333333,0.0,16.0,,,Office 
1.0,15000.0,62674.0,76950.0,8.0,1.0,5.0,249.53333333333333,0.0,31.0,,HomeImp,Mgr    
0.0,15000.0,,50000.0,0.0,3.0,4.0,206.96666666666667,1.0,45.0,,HomeImp,Other  
1.0,15000.0,89200.0,114750.0,7.776204165432697,0.0,0.0,114.6,0.0,27.0,,DebtCon,ProfExe
1.0,15000.0,109000.0,155000.0,0.0,3.0,2.0,105.5,1.0,28.0,,DebtCon,Office 
1.0,15000.0,42006.0,,10.0,0.0,1.0,75.33333333333333,0.0,33.0,,DebtCon,Other  
1.0,15000.0,153000.0,9606.452060214455,8.0,,2.0,154.2,,31.0,,DebtCon,Mgr    
1.0,15000.0,33000.0,,0.9,7.0,5.0,144.86666666666667,0.0,20.0,,,
1.0,15000.0,58541.00307717035,57859.14689295885,17.5,0.0,1.0,255.66666666666666,1.0,29.0,,DebtCon,Other  
1.0,6150.826307083865,6124.0,35000.0,1.5,1.0,0.0,91.26666666666667,0.0,5.0,,HomeImp,Other  
1.0,892.4014777375393,18900.0,80400.0,7.0,0.0,1.0,142.0,0.0,12.0,,DebtCon,ProfExe
1.0,15000.0,28947.56029849758,85460.0,11.673407753777415,0.0,3.0,118.66666666666667,1.0,23.0,,DebtCon,Other  
1.0,15000.0,,26100.0,1.6,0.0,1.0,105.46666666666667,17.0,20.0,,DebtCon,Other  
1.0,15000.0,43404.27223961068,29123.544352652294,1.0,0.0,2.0,205.93333333333334,2.0,25.0,,DebtCon,Other  
1.0,15000.0,20165.884094390032,3010.5700339239884,4.0,7.0,0.0,268.8333333333333,3.0,26.0,,,ProfExe
1.0,15000.0,68000.0,46891.17973246201,12.0,0.0,3.0,109.56666666666666,0.0,24.0,,DebtCon,Mgr    
1.0,15000.0,61832.95848161586,40000.0,0.2591220295332009,0.0,0.0,111.6,2.0,13.0,,DebtCon,ProfExe
1.0,10651.222938043635,74000.0,90000.0,8.883458604981872,1.0,3.0,136.96666666666667,0.0,27.0,,DebtCon,ProfExe
1.0,15000.0,16400.0,205950.0,10.0,8.0,3.0,135.93333333333334,11.0,42.0,,DebtCon,Mgr    
1.0,130.17391093549034,55300.0,81000.0,5.3,8.0,0.0,259.73333333333335,4.0,30.0,,DebtCon,Other  
1.0,15000.0,166000.0,182175.0,3.5,4.0,0.0,74.06666666666666,2.0,14.0,,DebtCon,
1.0,15000.0,54000.0,72865.0,2.9,0.0,1.0,145.1,1.0,15.0,,DebtCon,Office 
1.0,15000.0,47000.0,73900.0,2.0,1.0,5.0,73.1,1.0,16.0,,DebtCon,Office 
1.0,15000.0,82000.0,92660.40630762484,18.0,0.0,5.0,122.73333333333333,10.0,19.0,,DebtCon,Mgr    
1.0,15000.0,61438.0,127300.0,4.0,1.0,3.0,134.26666666666668,1.0,17.0,,DebtCon,Self   
1.0,10021.019727001441,42000.0,111351.0,6.0,,6.0,225.63333333333333,0.0,17.0,,DebtCon,Other  
1.0,14314.679091011489,79000.0,108000.0,0.4,0.0,0.0,385.5,3.0,31.0,,HomeImp,Other  
1.0,3881.2595158262457,125000.0,177100.0,10.0,3.0,1.0,221.16666666666666,0.0,14.0,,HomeImp,ProfExe
1.0,15000.0,77544.0,102000.0,3.3403256867734368,0.0,0.0,11.7,2.0,35.0,,DebtCon,Sales  
1.0,15000.0,61265.0,,6.065089636512608,0.0,0.0,186.66666666666666,1.0,21.0,,DebtCon,Office 
0.0,2518.0648092730275,96983.0,43561.03119818635,15.0,0.0,0.0,132.4219190387002,4.0,21.0,35.34848589655407,HomeImp,ProfExe
0.0,15000.0,26284.0,40908.0,20.0,0.0,1.0,198.8312037455743,1.0,16.0,32.012392304554766,DebtCon,ProfExe
0.0,15000.0,5627.0,64962.0,0.0,0.0,0.0,341.50208470971864,0.0,6.0,39.9967104022143,DebtCon,Sales  
0.0,15000.0,46867.0,67529.0,7.0,0.0,0.0,133.78758094533976,3.0,48.0,31.486460831219546,DebtCon,Other  
0.0,5430.359638030808,73187.0,69910.54832229929,2.425224825006549,0.0,0.0,98.1398936848173,2.0,14.0,36.23723367071582,DebtCon,Other  
0.0,15000.0,65584.0,63544.91318143109,10.0,0.0,0.0,82.94897321662246,2.0,10.0,34.31724079908675,DebtCon,Other  
0.0,15000.0,,68020.0,1.0,0.0,0.0,,0.0,0.0,1.9206943669918433,,
0.0,6573.124994325044,27954.0,79333.0,,0.0,0.0,256.0038053953451,1.0,49.0,42.581948931474216,HomeImp,Other  
0.0,15000.0,84832.0,107207.0,15.11930247401786,0.0,0.0,124.45053233812992,4.0,23.0,28.558183481310582,HomeImp,Other  
0.0,15000.0,89165.0,106392.0,12.0,,2.0,166.08501798623632,0.0,17.0,35.03310250355075,DebtCon,Sales  
0.0,7054.58920311862,44623.0,72225.0,1.0,0.0,0.0,268.42035789875246,0.0,21.0,28.13158041992764,DebtCon,Other  
0.0,13589.844820038343,140193.0,176342.0,11.0,0.0,0.0,248.18841905399725,0.0,20.0,30.080158196189515,DebtCon,Mgr    
0.0,15100.0,81461.0,93548.0,2.0,0.0,0.0,160.10360000127793,0.0,22.0,41.007363530927044,DebtCon,Other  
1.0,15100.0,33754.77399854119,65481.0,4.0,0.0,0.0,91.715292521045,9.0,18.0,39.07015304590117,DebtCon,Other  
0.0,15100.0,73505.0,109656.0,5.0,0.0,0.0,81.96415128593834,2.0,13.0,36.461210536230915,DebtCon,Other  
0.0,10522.777402318445,72645.0,106343.0,3.35112991200347,0.0,0.0,80.77214990637087,2.0,13.0,34.47559678128715,DebtCon,Other  
0.0,15100.0,49533.0,63607.0,2.0,0.0,0.0,180.52329284445375,0.0,14.0,36.37718294885809,DebtCon,Other  
0.0,15100.0,61766.40879431992,80686.0,4.0,0.0,0.0,119.6724908557319,1.0,20.0,21.418227455927166,DebtCon,Office 
0.0,15100.0,,57940.0,0.0,0.0,0.0,86.89492991903649,1.0,8.0,38.85034854079613,DebtCon,Office 
0.0,15100.0,96763.0,114896.0,2.0,0.0,0.0,144.52964999312735,0.0,21.0,36.37170402867333,HomeImp,Office 
0.0,978.2309214017498,54000.0,77542.0,13.0,1.0,1.0,122.56666666666666,1.0,26.0,,HomeImp,ProfExe
0.0,15100.0,,65961.0,0.0,0.0,0.0,,0.0,0.0,1.6035079777257089,,
0.0,15100.0,38549.0,14535.950904570496,5.0,0.0,0.0,104.18324734591198,2.0,9.0,29.14186281310947,DebtCon,
1.0,15100.0,,,0.0,0.0,0.0,,0.0,0.0,,,
0.0,7341.626165407536,60264.0,87110.0,4.659755336893609,0.0,0.0,111.39938495215014,0.0,13.0,26.06204325195497,HomeImp,ProfExe
0.0,15100.0,53549.0,53322.1942914362,4.0,0.0,0.0,127.12214723017195,2.0,21.0,37.95710367475036,DebtCon,ProfExe
0.0,15100.0,44959.0,68483.0,27.0,1.0,0.0,279.94798859047654,1.0,17.0,37.18094785359732,DebtCon,Mgr    
