BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,15500,28269.0,52822.0,HomeImp,Other,9.0,0.0,0.0,120.61092122059799,1.0,9.0,18.182891914934302
0,21400,90912.0,121714.0,DebtCon,Self,3.0,0.0,0.0,221.515425973134,2.0,26.0,34.8855414283348
0,23700,144373.0,180927.0,DebtCon,ProfExe,5.0,,,175.815375374691,5.0,43.0,40.3157900276761
0,8900,58503.0,74706.0,HomeImp,Other,6.0,0.0,0.0,243.935996251208,1.0,16.0,36.7932371688416
0,34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0,195.55580104289902,1.0,21.0,37.9495934069853
0,15200,59745.0,81269.0,DebtCon,,8.0,,,,,,26.985581222565603
1,18000,39005.0,60000.0,DebtCon,Other,10.0,2.0,0.0,112.633333333333,5.0,5.0,
0,13000,61612.0,99132.0,HomeImp,ProfExe,8.0,0.0,0.0,262.733333333333,1.0,12.0,
0,12900,56798.0,71364.0,DebtCon,Other,1.0,0.0,0.0,225.58576305275002,0.0,9.0,33.021284072399695
1,40000,76769.0,129000.0,DebtCon,Sales,30.0,0.0,0.0,286.3,2.0,35.0,
0,11300,77846.0,101984.0,HomeImp,ProfExe,5.0,0.0,0.0,112.38484553998501,1.0,27.0,28.298733641798
0,12000,87000.0,101200.0,DebtCon,Sales,13.0,,2.0,151.13333333333298,1.0,18.0,
0,10500,47483.0,53877.0,DebtCon,,9.0,0.0,0.0,117.052394719305,0.0,26.0,21.4462817086448
0,22800,52644.0,96376.0,DebtCon,Other,7.0,0.0,0.0,238.380145234606,0.0,19.0,34.94670077029
0,15300,33113.0,57991.0,DebtCon,Other,4.0,0.0,0.0,122.57883629966001,1.0,16.0,40.569888421152704
0,21800,80092.0,98561.0,DebtCon,Mgr,5.0,0.0,0.0,73.3179301245204,7.0,24.0,37.1382839722132
0,8200,72986.0,87621.0,DebtCon,Office,14.0,0.0,1.0,86.5457270167592,0.0,9.0,24.6974304225284
0,15800,71820.0,89739.0,DebtCon,Other,0.0,1.0,1.0,122.955587062344,1.0,25.0,33.5190704431287
0,22300,72814.0,186463.0,,Other,10.0,0.0,0.0,367.24735835253404,1.0,16.0,30.333587907954897
0,21600,108923.0,142716.0,HomeImp,ProfExe,9.0,0.0,0.0,162.446914005578,0.0,23.0,33.4197787399403
0,21700,60792.0,14580.0,DebtCon,Other,5.0,,,62.856356953900395,1.0,17.0,40.3158193010911
0,16400,100014.0,122281.0,DebtCon,ProfExe,0.0,0.0,0.0,123.133987623216,0.0,30.0,34.936673907994596
1,2500,15000.0,20200.0,HomeImp,,18.0,0.0,0.0,136.066666666667,1.0,19.0,
1,10000,59543.0,86800.0,DebtCon,Other,9.0,3.0,1.0,152.13333333333298,2.0,51.0,
0,27600,64818.0,91915.0,DebtCon,Other,16.0,0.0,0.0,99.6046078091633,0.0,17.0,32.4611443332681
0,12900,151991.0,179521.0,HomeImp,Office,6.0,0.0,0.0,186.80532990062198,0.0,55.0,34.191752060405804
0,24100,95549.0,112283.0,DebtCon,Other,22.0,0.0,0.0,243.349732569461,0.0,28.0,39.0826966294007
0,20700,69810.0,100756.0,HomeImp,Other,3.0,0.0,0.0,213.72829182198,1.0,13.0,32.8719089689115
0,17400,24687.0,37391.0,,Office,2.0,0.0,0.0,217.744274640029,0.0,16.0,38.251392033426704
1,4500,66517.0,87000.0,DebtCon,ProfExe,10.0,0.0,4.0,125.8,0.0,34.0,
0,18600,60709.0,89683.0,DebtCon,Other,1.0,0.0,0.0,316.313858386244,2.0,16.0,43.7565660382419
0,13500,116123.0,145597.0,DebtCon,ProfExe,3.0,0.0,0.0,290.310774911946,0.0,46.0,34.699067430072
0,15600,102572.0,112721.0,DebtCon,Office,3.0,0.0,1.0,271.270791033646,0.0,33.0,29.6344148868855
0,10600,44696.0,57686.0,DebtCon,Office,0.0,0.0,0.0,170.34097406133998,0.0,20.0,37.7925550257287
0,11600,82326.0,94599.0,DebtCon,Other,0.0,4.0,0.0,,0.0,3.0,29.8936214769974
0,25700,63054.0,104624.0,DebtCon,Other,15.0,0.0,1.0,132.107117211653,0.0,29.0,40.2052928820277
0,21000,,91455.0,HomeImp,Other,7.0,0.0,0.0,174.42896876151403,1.0,15.0,38.59337640647
1,15000,38000.0,73200.0,DebtCon,Other,6.0,0.0,0.0,171.3,0.0,17.0,
0,13800,75142.0,95667.0,DebtCon,Mgr,19.0,0.0,0.0,230.45755435323898,10.0,24.0,33.3833141750485
0,16200,68873.0,101797.0,HomeImp,ProfExe,23.0,0.0,0.0,220.965152273919,0.0,23.0,36.25933733465121
0,25300,122933.0,157009.0,DebtCon,Mgr,3.0,0.0,0.0,280.573844539514,0.0,24.0,38.7408014168454
0,18300,26982.0,59552.0,DebtCon,ProfExe,15.0,0.0,0.0,183.614414888628,1.0,19.0,36.299617975135206
0,10800,32870.0,61572.0,DebtCon,Mgr,,,,,,,38.490246959012104
1,20000,143000.0,185625.0,DebtCon,Office,1.5,2.0,3.0,73.0333333333333,2.0,11.0,
0,3600,83700.0,111800.0,HomeImp,ProfExe,6.0,0.0,0.0,192.733333333333,1.0,28.0,
1,18800,63836.0,87000.0,DebtCon,Other,8.0,2.0,1.0,110.566666666667,2.0,33.0,
0,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0,288.008478273354,0.0,47.0,39.3583575323496
0,8400,30146.0,39326.0,HomeImp,ProfExe,11.0,0.0,0.0,183.09274952676603,0.0,12.0,23.0972018829068
0,38100,67559.0,113024.0,DebtCon,Mgr,16.0,0.0,0.0,190.676671377509,0.0,22.0,40.2396096349226
0,11000,106762.0,123138.0,DebtCon,,2.0,0.0,0.0,131.011915730639,0.0,25.0,32.8037433404726
0,41100,94600.0,151000.0,DebtCon,Other,15.0,,1.0,220.133333333333,4.0,31.0,
0,6100,,46830.0,HomeImp,,0.0,0.0,1.0,,0.0,0.0,13.3060130758192
0,13500,88738.0,114815.0,DebtCon,Office,9.0,0.0,0.0,239.743720858284,0.0,12.0,41.0771178282272
0,18100,27186.0,77694.0,HomeImp,Other,,0.0,0.0,249.41336159561502,0.0,50.0,43.727930478499204
0,44100,,51165.0,DebtCon,Other,,5.0,,130.496982896823,,19.0,27.105115820237003
1,10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0.0,0.0,97.8613257619211,0.0,36.0,36.996385659303705
0,52800,53532.0,68305.0,DebtCon,Office,11.0,0.0,0.0,91.1332253143372,1.0,25.0,40.6696868208608
0,36800,35447.0,59890.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,31.1738435198431
0,11000,48893.0,113223.0,DebtCon,ProfExe,7.0,0.0,1.0,237.098081292752,0.0,9.0,22.0033764093152
0,13300,80059.0,121790.0,,,,,,,,,34.5618314007259
1,19000,93050.0,118000.0,DebtCon,Office,1.0,0.0,0.0,40.566666666666706,0.0,10.0,
0,15100,44959.0,68483.0,DebtCon,Mgr,27.0,1.0,0.0,279.947988590477,1.0,17.0,37.180947853597296
0,15900,95120.0,114674.0,DebtCon,Office,4.0,0.0,1.0,278.892059293926,0.0,34.0,28.2322967807913
0,27400,,121625.0,DebtCon,Mgr,7.0,1.0,0.0,154.437847624438,0.0,27.0,33.3738136718812
0,13500,48832.0,144065.0,DebtCon,Other,1.0,0.0,0.0,268.58679992455,4.0,43.0,42.6923967142647
1,5000,71571.0,85100.0,DebtCon,ProfExe,1.4,0.0,1.0,82.1333333333333,0.0,13.0,
0,20100,,22971.0,DebtCon,ProfExe,5.0,0.0,0.0,102.72665448712601,1.0,18.0,18.5078026386154
1,13400,5900.0,55320.0,HomeImp,Other,3.0,2.0,2.0,234.02181639277,3.0,16.0,19.0893009961952
0,9300,,55350.0,HomeImp,Other,9.0,0.0,0.0,308.34033176375704,2.0,13.0,33.6355254029089
0,8700,57254.0,86883.0,HomeImp,Other,16.0,0.0,0.0,172.166562739614,0.0,28.0,25.0434367465384
0,21000,94063.0,139868.0,DebtCon,ProfExe,,0.0,0.0,207.21003553671002,0.0,21.0,30.2478225516983
0,8700,78817.0,115527.0,DebtCon,Office,1.0,0.0,0.0,221.55154132532002,1.0,37.0,16.3784129526086
1,23800,9124.0,41900.0,DebtCon,Other,28.0,0.0,2.0,120.733333333333,1.0,16.0,
0,18500,38145.0,59415.0,HomeImp,Other,25.0,0.0,0.0,241.897357365889,0.0,14.0,23.8707922590667
0,11900,26601.0,52544.0,HomeImp,Other,0.0,0.0,0.0,240.69436079967002,0.0,11.0,40.775677146281
0,10900,17282.0,70783.0,DebtCon,ProfExe,19.0,0.0,1.0,404.904393298715,0.0,11.0,23.610124369254397
1,11100,,26400.0,HomeImp,Other,8.0,0.0,0.0,,2.0,0.0,
0,69700,192163.0,293901.0,DebtCon,Self,10.0,0.0,0.0,222.147525615807,2.0,24.0,29.038235991819896
0,16500,48491.0,112677.0,HomeImp,Office,2.0,,2.0,138.09608609967898,1.0,23.0,37.2533332237756
0,49800,44462.0,102203.0,HomeImp,Self,8.0,0.0,0.0,207.564050160891,3.0,37.0,40.3028676890781
1,7900,126919.0,166566.0,HomeImp,Mgr,10.0,,,,,,
0,25000,94000.0,141750.0,DebtCon,Mgr,22.0,0.0,0.0,209.0,0.0,13.0,
0,27600,129311.0,188143.0,DebtCon,Mgr,1.0,,,122.516884763186,,39.0,30.474173738250602
0,39800,129611.0,191175.0,DebtCon,Mgr,,0.0,0.0,183.799215797758,0.0,25.0,35.5524863580114
0,27600,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,98.5217710019018,0.0,23.0,34.7605754092944
0,12700,58293.0,82594.0,DebtCon,Office,13.0,0.0,0.0,105.050414964848,0.0,23.0,36.700445543979505
0,12800,,,,,,,,,,,25.132448542421898
0,51800,174945.0,251643.0,DebtCon,ProfExe,5.0,0.0,0.0,257.807928869207,1.0,33.0,40.1740647616489
1,29000,72478.0,113000.0,DebtCon,Other,1.5,0.0,6.0,114.666666666667,4.0,12.0,
0,17900,38233.0,63578.0,DebtCon,,6.0,1.0,0.0,79.12158280000641,2.0,9.0,26.518830694625503
0,15200,7879.0,95124.0,HomeImp,Other,13.0,0.0,1.0,270.285899236225,0.0,22.0,29.160140823172497
0,7100,25896.0,33580.0,DebtCon,Other,1.0,0.0,0.0,29.8563651657865,9.0,7.0,28.2714741585457
0,24400,93411.0,140031.0,HomeImp,ProfExe,6.0,0.0,0.0,177.511249381301,0.0,32.0,31.027335916062498
0,17300,91132.0,110440.0,DebtCon,ProfExe,10.0,0.0,0.0,147.553324453875,2.0,19.0,36.4272187361807
0,22000,64000.0,89000.0,DebtCon,ProfExe,8.0,1.0,1.0,133.266666666667,4.0,26.0,
0,15700,85384.0,101302.0,DebtCon,Other,1.0,0.0,0.0,128.286247048307,0.0,22.0,41.5699835358281
1,12500,69117.0,101503.0,HomeImp,ProfExe,13.0,0.0,7.0,145.953017817374,0.0,36.0,36.759984663794704
1,12400,94000.0,112000.0,DebtCon,Mgr,4.0,0.0,0.0,,0.0,0.0,
0,21500,30546.0,53300.0,DebtCon,Other,1.0,,,319.780802288054,,25.0,33.4490098605766
0,18500,14111.0,71628.0,DebtCon,Office,,0.0,0.0,246.99093050925597,0.0,22.0,39.6115417234095
1,15000,163000.0,207562.0,DebtCon,ProfExe,6.0,0.0,0.0,247.584249084249,1.0,27.0,
0,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,123.73667434975799,0.0,13.0,28.155959991335802
0,5200,16324.0,45187.0,HomeImp,Self,,0.0,0.0,221.118081705132,0.0,11.0,42.7120938437209
1,40000,147224.0,225000.0,DebtCon,Self,2.0,0.0,4.0,158.2,3.0,28.0,
0,38900,200731.0,269450.0,DebtCon,ProfExe,3.0,0.0,0.0,237.344296592931,0.0,32.0,29.294487897010697
0,25200,22773.0,72541.0,DebtCon,Other,,1.0,2.0,92.58355700047609,1.0,26.0,30.4209148231293
0,13600,12724.0,52016.0,HomeImp,Office,24.0,0.0,1.0,269.628710926055,0.0,19.0,28.1724261097947
0,22500,136086.0,180804.0,,Mgr,26.0,,4.0,329.407237078607,1.0,27.0,33.0314155357943
0,22700,36253.0,88461.0,HomeImp,Other,24.0,0.0,0.0,255.088757804543,0.0,7.0,26.8676173821081
0,10800,11950.0,46780.0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,
0,31800,34302.0,77481.0,DebtCon,Other,10.0,,,123.46882702849301,,24.0,33.6346890539791
0,14800,49000.0,98900.0,HomeImp,Other,0.1,0.0,3.0,51.6666666666667,1.0,10.0,
0,16800,57329.0,83695.0,DebtCon,Other,3.0,0.0,0.0,294.999701547825,2.0,16.0,40.625052690797
0,24400,26366.0,54775.0,DebtCon,Other,13.0,0.0,0.0,101.63623492518101,2.0,24.0,29.095881268352198
0,22800,96495.0,122362.0,HomeImp,Mgr,8.0,0.0,0.0,120.979291695744,2.0,24.0,29.8098351552476
0,15600,104458.0,137583.0,DebtCon,Other,1.0,0.0,0.0,280.789801028168,0.0,46.0,41.2352364895564
1,53600,235895.0,299772.0,HomeImp,Mgr,5.0,0.0,0.0,112.748281885253,7.0,22.0,44.9459291489077
0,24900,134427.0,169444.0,DebtCon,Other,7.0,1.0,0.0,202.447326131161,0.0,19.0,35.3492119035866
0,28800,132019.0,168828.0,DebtCon,Mgr,0.0,0.0,0.0,231.28613401199797,1.0,24.0,35.490305670760705
0,25900,56784.0,91401.0,DebtCon,Office,2.0,0.0,1.0,90.16369703958219,0.0,23.0,34.0989317343891
0,12800,58592.0,87002.0,DebtCon,Office,13.0,0.0,0.0,139.530842762948,0.0,24.0,37.53107708731721
1,9500,,40000.0,HomeImp,Other,10.0,0.0,0.0,36.5,1.0,1.0,
0,13900,85358.0,101401.0,DebtCon,Other,0.0,0.0,0.0,145.794106137502,0.0,22.0,40.1144114385193
1,16700,77083.0,103540.0,DebtCon,Other,17.0,0.0,0.0,170.81237284556698,,10.0,37.2264305970056
0,35000,31000.0,50000.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,
0,16200,,95280.0,,Other,,0.0,0.0,194.460016189393,1.0,10.0,33.1237281771441
0,12900,69770.0,87000.0,DebtCon,Other,6.0,0.0,0.0,201.93333333333302,3.0,19.0,
0,8100,81322.0,97823.0,DebtCon,ProfExe,3.0,0.0,0.0,118.468505992916,0.0,25.0,32.7167775905071
0,11400,84278.0,200480.0,HomeImp,Self,14.0,0.0,0.0,4.41277006082667,,8.0,19.112485067458998
0,5000,70470.0,77908.0,DebtCon,,5.0,,,,,,
0,20000,9647.0,31920.0,DebtCon,Other,0.0,1.0,0.0,24.6862314535502,1.0,3.0,28.940360329929
0,20000,,26507.0,DebtCon,ProfExe,7.0,0.0,0.0,92.4266738172607,1.0,19.0,20.6837403816235
0,4200,56544.0,59218.0,HomeImp,Office,19.0,0.0,0.0,211.002599120024,1.0,20.0,19.0277044247499
0,5500,52897.0,65054.0,HomeImp,Office,20.0,0.0,0.0,189.295318465345,0.0,19.0,20.6541288964237
0,27300,135823.0,185416.0,DebtCon,Mgr,1.0,,,135.35974766443198,,38.0,32.7949764428311
0,13500,91734.0,114906.0,DebtCon,Other,12.0,0.0,0.0,211.876945145619,3.0,15.0,38.104208119169
0,11000,74596.0,98000.0,HomeImp,ProfExe,6.0,0.0,0.0,108.53333333333299,1.0,27.0,
0,12600,25000.0,37882.0,HomeImp,Other,8.8,0.0,0.0,87.2,2.0,12.0,
1,11900,108763.0,128780.0,DebtCon,Office,8.0,0.0,0.0,60.3779329027192,3.0,21.0,49.4181143776877
0,16100,76981.0,106014.0,DebtCon,ProfExe,0.0,0.0,0.0,269.342628679069,1.0,21.0,39.7991122833449
1,11700,63914.0,93707.0,DebtCon,Other,7.0,3.0,0.0,162.579836951583,2.0,51.0,69.4806503918025
0,15000,5627.0,64962.0,DebtCon,Sales,0.0,0.0,0.0,341.502084709719,0.0,6.0,39.9967104022143
1,21000,42000.0,67000.0,DebtCon,Office,7.0,0.0,0.0,65.9666666666667,2.0,18.0,
0,18700,87958.0,114696.0,DebtCon,Other,20.0,0.0,0.0,301.912294899713,0.0,17.0,24.415219691631
0,27500,,40807.0,DebtCon,Other,8.0,1.0,,95.53351916510591,,13.0,20.398923619556697
0,13900,64356.0,88028.0,DebtCon,Office,13.0,0.0,0.0,111.80997550370701,0.0,24.0,39.0085081152238
0,12200,61302.0,90873.0,DebtCon,Other,2.0,0.0,0.0,35.97354161237371,1.0,4.0,39.9736131545033
0,11300,78902.0,100332.0,DebtCon,ProfExe,4.0,0.0,0.0,116.998799487039,0.0,26.0,34.6830714665507
0,21400,128095.0,167824.0,DebtCon,ProfExe,6.0,0.0,0.0,180.41735424085,0.0,38.0,17.4957004872084
1,14000,65000.0,,,Other,23.0,0.0,3.0,109.566666666667,1.0,15.0,
1,26600,84843.0,115850.0,DebtCon,Sales,2.0,0.0,0.0,137.538877623748,2.0,37.0,42.5718899236116
0,33200,23858.0,40268.0,DebtCon,Other,0.0,0.0,0.0,56.603895448018704,0.0,7.0,16.695828594670598
1,27100,63844.0,101000.0,DebtCon,Other,8.0,1.0,1.0,128.8,0.0,22.0,
1,10000,13161.0,37700.0,DebtCon,Other,,3.0,0.0,79.1,2.0,9.0,
1,15600,63500.0,80000.0,DebtCon,Sales,0.2,3.0,0.0,104.566666666667,2.0,20.0,
0,8400,75912.0,95329.0,DebtCon,Mgr,18.0,0.0,1.0,294.164224622098,0.0,24.0,38.6418045441209
0,50900,53334.0,63298.0,DebtCon,Office,12.0,0.0,0.0,106.688289215849,1.0,25.0,37.312097363975894
0,26700,186185.0,233480.0,DebtCon,ProfExe,0.0,0.0,0.0,290.578837018436,1.0,32.0,41.741201045257604
0,16500,67619.0,93500.0,HomeImp,ProfExe,8.0,0.0,0.0,82.1666666666667,0.0,16.0,
0,21900,91327.0,139106.0,DebtCon,ProfExe,,0.0,0.0,201.68554814653703,0.0,21.0,30.0195551315088
0,11300,77926.0,89216.0,DebtCon,Mgr,6.0,0.0,0.0,146.810154077575,2.0,26.0,39.4669642231646
0,68700,197356.0,291242.0,DebtCon,Self,10.0,0.0,0.0,217.80164741783298,2.0,24.0,29.4230580439712
0,7900,,67081.0,HomeImp,Office,1.0,0.0,0.0,59.081541425298006,0.0,4.0,41.0778782167416
0,23900,31992.0,57986.0,DebtCon,Other,,0.0,0.0,226.24324321837997,0.0,12.0,38.671843109965295
0,13000,,28981.0,HomeImp,,28.0,0.0,0.0,203.90285502459,0.0,4.0,25.7409306945051
0,22400,93140.0,120977.0,DebtCon,Other,23.0,0.0,0.0,232.855483647676,0.0,27.0,39.744314309230205
1,1500,13500.0,16700.0,HomeImp,Other,4.0,0.0,0.0,149.466666666667,1.0,10.0,
0,6800,75964.0,88754.0,DebtCon,Mgr,19.0,0.0,1.0,298.70048214857,0.0,23.0,39.1075016428612
0,16200,104896.0,137950.0,DebtCon,Office,2.0,,,112.283094352136,2.0,15.0,32.761337963608696
0,18400,41730.0,59750.0,DebtCon,,6.0,1.0,0.0,109.961406492284,1.0,10.0,27.911845442923603
0,12000,15756.0,53079.0,HomeImp,Office,23.0,0.0,0.0,259.555044346586,0.0,20.0,29.397478217490697
1,24000,88783.0,116967.0,DebtCon,Self,2.0,0.0,0.0,171.506256742975,5.0,23.0,56.961838569008705
0,6700,69773.0,83014.0,HomeImp,Other,0.0,1.0,0.0,263.173434289028,0.0,5.0,37.706996489668704
0,9700,53527.0,58605.0,DebtCon,Office,4.0,0.0,0.0,75.58454258130591,3.0,12.0,36.7095389086984
0,29700,46268.0,79463.0,DebtCon,Office,0.0,0.0,0.0,161.276029037315,3.0,19.0,40.2619622268304
0,19500,100446.0,121516.0,HomeImp,Mgr,0.0,0.0,0.0,306.11110406891703,1.0,20.0,43.021823380581
1,5500,,12972.0,HomeImp,Other,1.0,0.0,1.0,82.29426635372029,0.0,2.0,36.9867440967759
0,17400,58941.0,88470.0,HomeImp,ProfExe,4.0,0.0,0.0,123.257054574324,0.0,12.0,25.5575933365792
0,13800,,44459.0,HomeImp,Mgr,4.0,,,169.005410188022,,9.0,21.532897094871302
0,34800,139519.0,195663.0,DebtCon,ProfExe,22.0,0.0,0.0,182.66477214590802,0.0,22.0,36.9559173643384
0,25000,60504.0,93907.0,DebtCon,Office,1.0,0.0,0.0,99.99371532319981,0.0,23.0,33.4903542405275
0,18300,12169.0,93564.0,HomeImp,Other,13.0,0.0,1.0,274.481398527379,0.0,23.0,30.2692181767194
0,19700,33529.0,61209.0,DebtCon,Other,17.0,0.0,0.0,112.15874119471,0.0,18.0,40.7252961170232
0,22900,107241.0,138883.0,DebtCon,Mgr,9.0,1.0,0.0,201.78574410079398,5.0,18.0,41.1407520785698
0,17700,64964.0,88856.0,DebtCon,Office,5.0,0.0,0.0,114.667618308645,0.0,19.0,21.9330063179429
0,21600,41105.0,65411.0,DebtCon,Other,25.0,0.0,0.0,303.234052708886,3.0,32.0,35.2473277110687
0,21200,84117.0,118884.0,DebtCon,Other,9.0,0.0,0.0,302.206900485207,2.0,16.0,36.1905242641133
1,25000,105750.0,141000.0,HomeImp,Office,15.0,1.0,2.0,305.36666666666696,2.0,14.0,
0,36300,35287.0,56532.0,DebtCon,Other,,0.0,0.0,,7.0,0.0,32.6245319012667
0,6400,17491.0,63614.0,HomeImp,Office,23.0,0.0,0.0,325.299308708367,0.0,12.0,40.2444043689102
0,10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0.0,0.0,64.0667355377696,1.0,19.0,34.104697064401
0,10100,,69451.0,,,,,,,,,22.5196854361657
1,15100,45351.0,65481.0,DebtCon,Other,4.0,0.0,0.0,91.715292521045,9.0,18.0,39.0701530459012
1,25000,82000.0,128325.0,DebtCon,Mgr,,0.0,1.0,10.1333333333333,,41.0,
0,24900,17139.0,33269.0,DebtCon,Other,16.0,3.0,0.0,124.196826540436,1.0,18.0,26.2758324150349
1,20000,87800.0,163800.0,,Mgr,14.0,2.0,6.0,244.06666666666698,,25.0,
0,15400,34574.0,69751.0,DebtCon,ProfExe,6.0,0.0,0.0,254.05619611375099,1.0,16.0,22.7210135681746
0,21000,63405.0,86804.0,DebtCon,Office,5.0,,,156.872750740626,,15.0,37.433784587883295
0,10700,59588.0,69166.0,HomeImp,Other,6.0,0.0,0.0,133.906505168839,0.0,17.0,36.180857580560705
0,12500,79900.0,94660.0,DebtCon,Mgr,19.0,0.0,0.0,252.349698180419,10.0,24.0,35.800492028417295
0,15000,48882.0,156000.0,DebtCon,ProfExe,20.0,0.0,0.0,239.5,0.0,28.0,
1,49500,247500.0,,,Other,0.0,0.0,4.0,160.333333333333,2.0,25.0,
0,13600,66098.0,76014.0,HomeImp,Office,12.0,0.0,0.0,245.60569561614102,1.0,32.0,43.3962045848818
0,21300,56729.0,114643.0,DebtCon,ProfExe,14.0,0.0,3.0,276.170166981595,1.0,36.0,25.8308832264556
0,20400,52109.0,100316.0,DebtCon,Office,0.0,0.0,4.0,166.938199916131,0.0,46.0,35.5262275093124
1,14300,37000.0,54000.0,DebtCon,,0.0,0.0,0.0,320.63333333333304,2.0,26.0,
0,20900,,73849.0,HomeImp,Office,7.0,0.0,0.0,124.95599784103901,1.0,5.0,18.4812935245928
1,10700,34000.0,49756.0,HomeImp,Other,0.9,1.0,0.0,230.3,8.0,8.0,
0,13900,62103.0,80000.0,DebtCon,Office,5.5,0.0,0.0,120.7,1.0,20.0,
0,24500,69615.0,94656.0,DebtCon,ProfExe,7.0,0.0,1.0,136.555621648285,3.0,26.0,35.5652966784245
1,18600,23850.0,61808.0,HomeImp,Other,12.0,0.0,0.0,46.946164052231104,0.0,8.0,40.8529275031075
1,50000,30338.0,,DebtCon,Mgr,8.0,0.0,0.0,91.4310048536014,0.0,5.0,35.0840009349929
0,8700,30716.0,84778.0,HomeImp,ProfExe,19.0,0.0,0.0,219.08523560939997,0.0,10.0,23.8088941538375
1,46300,39800.0,41600.0,DebtCon,Other,,0.0,0.0,111.6,1.0,3.0,
0,12800,81694.0,101680.0,DebtCon,Other,0.0,0.0,0.0,159.354104054468,1.0,22.0,40.111578297504
0,7800,48200.0,59000.0,DebtCon,Other,23.0,0.0,0.0,274.966666666667,3.0,29.0,
0,9600,,68324.0,HomeImp,Other,,0.0,0.0,356.450178270206,0.0,6.0,36.5542683166239
1,22900,161754.0,193666.0,DebtCon,Mgr,2.0,0.0,0.0,260.25108098924,0.0,27.0,30.2789293911722
1,21900,108000.0,144940.0,DebtCon,Other,13.0,0.0,0.0,260.766666666667,1.0,22.0,
0,8500,83157.0,202962.0,HomeImp,Self,14.0,0.0,0.0,13.682764009671303,,8.0,21.297339233196002
0,20700,48134.0,78954.0,,,,,,,,,37.760482418756204
0,8200,68013.0,77008.0,DebtCon,ProfExe,8.0,0.0,0.0,49.1469222979335,1.0,23.0,40.7925897039113
0,20100,78915.0,119400.0,DebtCon,Mgr,18.0,0.0,0.0,232.826706180897,4.0,30.0,36.648679723194206
1,11900,54867.0,79000.0,HomeImp,Mgr,1.0,0.0,0.0,182.6,2.0,23.0,
1,10500,57880.0,66802.0,DebtCon,Other,2.0,0.0,0.0,94.5984252618501,8.0,21.0,45.46476583708299
1,3200,27200.0,40834.0,HomeImp,Other,,0.0,0.0,298.131564030104,0.0,7.0,35.5535387893457
0,8000,84730.0,123455.0,HomeImp,Other,9.0,,,,,,40.0326493342373
0,21300,98507.0,125539.0,HomeImp,Mgr,0.0,0.0,1.0,311.325703714981,0.0,19.0,42.2272149660379
0,18900,127269.0,203737.0,HomeImp,ProfExe,14.0,0.0,0.0,206.20003675961001,0.0,21.0,36.2728583590094
0,26900,45763.0,73797.0,DebtCon,Other,23.0,,0.0,291.59168151922995,1.0,29.0,39.3708581545255
0,12000,81000.0,105250.0,DebtCon,ProfExe,9.0,0.0,0.0,200.9,2.0,37.0,
0,9000,50513.0,61190.0,DebtCon,Other,5.0,0.0,0.0,75.388551244165,1.0,11.0,30.4980051175263
0,25000,,113000.0,DebtCon,Mgr,9.0,1.0,0.0,168.4,0.0,27.0,
0,13500,44586.0,73764.0,DebtCon,Other,2.0,0.0,0.0,263.93117074233203,0.0,21.0,29.966202019726
0,16900,78455.0,121450.0,,,,,,,,,33.7423745492345
0,27100,33649.0,63214.0,,Office,2.0,0.0,0.0,113.036736522488,2.0,6.0,37.837863873871
0,15000,,87360.0,DebtCon,Office,28.0,0.0,0.0,323.63333333333304,0.0,16.0,
0,26700,129559.0,170042.0,DebtCon,Mgr,1.0,0.0,0.0,232.646173363029,1.0,24.0,34.1175328926684
0,15500,46846.0,70082.0,DebtCon,ProfExe,7.0,0.0,0.0,152.168060132808,2.0,12.0,30.131497225040302
0,25900,201877.0,239546.0,HomeImp,Other,6.0,0.0,0.0,134.853242730859,0.0,42.0,40.398114334898096
0,6300,58052.0,70091.0,DebtCon,ProfExe,9.0,0.0,4.0,153.780438539213,1.0,30.0,21.719595980699896
0,9400,53756.0,76077.0,HomeImp,Office,12.0,2.0,0.0,244.116652923577,2.0,29.0,33.374570630898
1,9000,90969.0,108606.0,HomeImp,Mgr,5.0,5.0,2.0,113.25750907085501,5.0,28.0,27.347596609777604
0,17800,8642.0,88369.0,HomeImp,Other,13.0,0.0,0.0,265.022103027257,0.0,22.0,26.480792368045396
1,21900,52735.0,75372.0,DebtCon,ProfExe,5.0,0.0,1.0,217.020940183721,6.0,23.0,34.015914976040804
0,26500,77198.0,131090.0,DebtCon,Office,0.0,0.0,0.0,312.908803672398,0.0,24.0,37.8301637869469
0,12700,149272.0,176467.0,HomeImp,Office,7.0,0.0,0.0,191.904463587723,1.0,55.0,33.9023200058855
0,19300,72752.0,106084.0,DebtCon,Office,11.0,0.0,0.0,193.707099795801,1.0,13.0,30.686105631602
